P_ID,COUNTRY,LOB,SITE,PR_SIZE,MC_SIZE,COUNTRY_RMEAN,LOB_RMEAN,SITE_RMEAN,PSIZE_RMEAN,CSIZE_RMEAN,SOC,SOC_MIT,PROC,PROC_MIT,ENG,ENG_MIT,WEA,WEA_MIT,MGM,MGM_MIT,SOC_EMEAN,PROC_EMEAN,ENG_EMEAN,WEA_EMEAN,MGM_EMEAN,DEV_RAN,DEV_EVE,DEV_TOT,DUR_BL,DUR_AC
PR01144,Argentina,Mining,Fair >80% of activity duration,0MM-2MM,Medium,0.017061887,0.035910647,0.077752584,0.169396762,0.281104505,1,1,0,0,2,2,0,0,2,2,0.049732445,0.023103302,0.013992824,0.029352969,0.007991435,0.144201967,0,0.144201967,20,22.88
PR01148,Argentina,Mining,Fair >50% of activity duration,0MM-2MM,Medium,0.041919542,0.031986944,0.127756243,0.270250578,0.241234478,2,1,0,0,6,4,3,3,0,0,0.046161126,0.02640153,0.008565837,0.037560522,0.00442715,0.192503799,0.036262513,0.235746983,6,7.41
PR01173,Argentina,Mining,Fair >50% of activity duration,0MM-2MM,Small,0.062864752,0.053130969,0.081858969,0.216082751,0.126818481,6,0,5,0,4,2,8,2,4,2,0.040579079,0.026137746,0.024134353,0.02434462,0.006494014,0.141304846,0.316588756,0.502629127,15,22.54
PR01186,Argentina,Mining,Fair >80% of activity duration,0MM-2MM,Large,0.038018083,0.030858883,0.088099776,0.139733034,0.207018024,5,3,2,2,7,2,2,2,7,2,0.042718351,0.033464624,0.006308562,0.026869157,0.006084379,0.12961089,0.097455323,0.239697484,9,11.16
PR01246,Argentina,Mining,Fair >80% of activity duration,0MM-2MM,Small,0.045415903,0.054449061,0.073183239,0.244815645,0.482741707,8,2,3,2,5,2,2,0,1,1,0.038064145,0.028925143,0.015022841,0.023517659,0.010727786,0.21334276,0.197910175,0.453475638,21,30.52
PR01251,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Small,0.033317427,0.037531864,0.224188561,0.335807877,0.260293712,3,2,4,3,6,2,6,2,6,3,0.017489243,0.028144272,0.017681334,0.037417488,0.004289499,0.25268248,0.158377178,0.451078796,17,24.67
PR01272,Argentina,Mining,Fair >80% of activity duration,0MM-2MM,Medium,0.019727591,0.047102693,0.075308953,0.199090808,0.157061339,6,4,5,0,5,1,6,2,8,4,0.045411366,0.024182145,0.013942493,0.041690113,0.00515895,0.128550124,0.245389448,0.405484416,22,30.92
PR01281,Argentina,Mining,Fair >50% of activity duration,0MM-2MM,Medium,0.022506822,0.042339249,0.173237775,0.19339975,0.113203133,1,1,5,2,7,4,7,4,7,0,0.032065049,0.018266123,0.030709394,0.04750856,0.00868777,0.157699329,0.21157332,0.402637619,11,15.43
PR01302,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Large,0.048360418,0.030750824,0.185410623,0.218996027,0.162339678,5,4,8,3,2,2,4,0,5,4,0.03708906,0.038164534,0.01399999,0.027491391,0.008016195,0.185958639,0.163036904,0.379313663,8,11.03
PR01466,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Medium,0.0318401,0.048472464,0.162819946,0.355708981,0.27558584,0,0,2,0,8,2,3,2,8,3,0.02189217,0.040513307,0.015647063,0.070197751,0.009612639,0.237341489,0.165482349,0.442099665,10,14.42
PR01474,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Large,0.067515887,0.063468669,0.147276269,0.146537021,0.137391614,7,1,3,1,2,2,3,1,6,1,0.046968987,0.02027003,0.017921066,0.066369154,0.013434571,0.150402342,0.330093216,0.53014235,17,26.01
PR01483,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Small,0.044459172,0.035824513,0.130921211,0.367740037,0.096554413,7,3,6,2,7,4,3,1,0,0,0.040587072,0.031460739,0.020744812,0.048017659,0.012362623,0.194907397,0.230192414,0.469966015,22,32.34
PR01501,Argentina,Mining,Fair >80% of activity duration,0MM-2MM,Small,0.02436032,0.040529731,0.062452861,0.500792795,0.211783356,0,0,2,0,4,1,7,2,2,2,0.040241095,0.027484832,0.013525303,0.02519887,0.007264912,0.225692221,0.115123947,0.366798746,11,15.03
PR01518,Argentina,Mining,Fair >50% of activity duration,0MM-2MM,Small,0.042493738,0.042402559,0.121640845,0.200666788,0.361355488,4,4,0,0,1,1,5,3,1,1,0.025826583,0.02602605,0.017751524,0.018053282,0.014892715,0.193871035,0.021663939,0.219734984,20,24.39
PR01573,Argentina,Mining,Fair >80% of activity duration,0MM-2MM,Large,0.015524187,0.034447122,0.090564646,0.289947721,0.235156094,1,1,2,1,4,4,6,2,8,0,0.031293432,0.021371234,0.014559583,0.018473328,0.011073724,0.175844796,0.140405713,0.340940123,23,30.84
PR01605,Argentina,Mining,Fair >80% of activity duration,0MM-2MM,Small,0.039577807,0.048058292,0.120131526,0.237575463,0.183769015,4,3,5,2,8,0,2,2,3,2,0.028141221,0.01905786,0.017785724,0.030696915,0.010246153,0.168376419,0.118284533,0.306577278,8,10.45
PR01792,Argentina,Mining,Fair >80% of activity duration,0MM-2MM,Medium,0.022256224,0.022521708,0.134682635,0.207446185,0.372966901,1,1,6,3,3,3,0,0,7,3,0.026720794,0.024354934,0.019754392,0.032727424,0.014312644,0.197390431,0.082823257,0.296562207,13,16.86
PR01821,Argentina,Mining,Fair >50% of activity duration,0MM-2MM,Small,0.020638249,0.043688006,0.089666187,0.407448056,0.380022214,5,3,5,4,2,2,3,3,0,0,0.014424189,0.02788643,0.017642249,0.042511393,0.009065652,0.241449297,0.027069277,0.275054432,24,30.6
PR01860,Argentina,Mining,Fair >80% of activity duration,0MM-2MM,Small,0.019944952,0.039760266,0.055504332,0.357593564,0.195224812,0,0,6,2,3,1,5,4,4,0,0.028541069,0.048819021,0.023386603,0.026847293,0.007037699,0.175499016,0.135992404,0.335357953,11,14.69
PR01920,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Medium,0.039183355,0.04590651,0.12353729,0.212945489,0.216855562,4,2,4,0,0,0,7,4,5,2,0.042001826,0.016518862,0.013208202,0.02867849,0.009206161,0.168760839,0.152768363,0.347310519,10,13.47
PR01934,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Large,0.032199097,0.054491098,0.174539192,0.208380815,0.153199368,7,3,6,2,7,2,5,1,5,1,0.060151951,0.012042854,0.01375461,0.029268085,0.01002995,0.173744124,0.305974407,0.532879787,9,13.8
PR01975,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Small,0.052093863,0.044155691,0.161644418,0.228053757,0.195540121,7,4,2,0,4,2,2,0,0,0,0.055760414,0.011859733,0.015501813,0.024279205,0.023556346,0.187413169,0.153307417,0.369452414,15,20.54
PR01991,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Small,0.037388988,0.024759782,0.145844846,0.22792254,0.184786366,1,1,4,3,7,0,6,0,7,3,0.063255407,0.014246772,0.013101931,0.04031177,0.006344913,0.174257209,0.221345155,0.434173353,18,25.82
PR02001,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Medium,0.022206354,0.018960174,0.174053128,0.307348701,0.282975065,0,0,1,1,8,0,1,1,7,3,0.018107407,0.016199249,0.016007542,0.025021457,0.005199317,0.224920472,0.084827436,0.328827335,18,23.92
PR02017,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Medium,0.031802872,0.030154515,0.139567645,0.233821774,0.159178803,7,1,7,1,6,4,5,4,7,3,0.035092515,0.021644243,0.01588842,0.036155052,0.00474432,0.167267795,0.228344694,0.433807201,12,17.21
PR02020,Argentina,Mining,Harsh >50% of activity duration,0MM-2MM,Medium,0.060551082,0.042356452,0.140352252,0.157431587,0.113175294,2,2,5,4,2,2,3,0,4,1,0.028271388,0.03233733,0.050674737,0.033014522,0.012323093,0.143261029,0.107713482,0.266405655,13,16.46
PR00039,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Large,0.058005752,0.029702109,0.176780231,0.06373439,0.155698034,6,2,4,0,6,1,7,3,4,0,0.042021149,0.017540824,0.02560337,0.028356247,0.007609172,0.136958559,0.287908021,0.464298048,7,10.25
PR00088,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Large,0.032884757,0.060463095,0.229058074,0.215028068,0.224009417,8,1,1,0,1,1,1,1,5,3,0.050634376,0.027423716,0.019452104,0.042631442,0.010486528,0.212177877,0.243235735,0.507022854,21,31.65
PR00164,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Medium,0.042706705,0.054868831,0.11318658,0.17753569,0.198768539,3,3,0,0,0,0,7,3,4,4,0.020938816,0.026080057,0.017066045,0.018704054,0.005427124,0.151709165,0.04488973,0.203409078,8,9.63
PR00183,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Large,0.04440212,0.060337895,0.104540337,0.161212052,0.129216564,2,2,2,1,0,0,8,0,8,0,0.061466942,0.007139588,0.015473051,0.027034026,0.005892967,0.130140488,0.179405923,0.332894385,21,27.99
PR00210,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Large,0.025268949,0.041305096,0.099883151,0.209332594,0.107733915,5,4,5,4,3,0,2,2,4,3,0.036902096,0.027478287,0.014797397,0.022169252,0.006105651,0.132682313,0.060060404,0.20071167,8,9.61
PR00255,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Small,0.032114645,0.052097183,0.112702439,0.151060076,0.427265542,0,0,2,2,1,1,4,1,5,2,0.050543193,0.017821311,0.011365929,0.042158537,0.012482217,0.186485627,0.113332017,0.320952437,8,10.57
PR00289,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Medium,0.020075846,0.012835869,0.104957375,0.088692146,0.230776639,0,0,2,2,0,0,2,1,5,1,0.054683086,0.03992115,0.020012026,0.018357328,0.007093733,0.120406676,0.03938933,0.164538745,18,20.96
PR00364,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Small,0.040671564,0.061802812,0.130664877,0.222994906,0.158387868,4,1,3,0,5,4,5,3,4,1,0.038188488,0.015479209,0.012005741,0.028279151,0.009313712,0.164100028,0.152871434,0.342057668,18,24.16
PR00422,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Large,0.03929302,0.049835874,0.221086505,0.287611076,0.228894891,0,0,7,4,5,3,2,0,0,0,0.022474242,0.043931884,0.029090622,0.026185436,0.007644138,0.232811952,0.106641623,0.36428102,15,20.46
PR00431,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Large,0.062675024,0.0661462,0.119508527,0.106108464,0.107713971,1,1,7,2,2,0,8,4,7,0,0.017720763,0.023623939,0.017589743,0.018963879,0.005125251,0.12015481,0.140321706,0.277336844,14,17.88
PR00480,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Small,0.02741385,0.058194379,0.087789044,0.132755661,0.229883234,0,0,2,1,4,4,1,1,5,4,0.061858371,0.016326978,0.015233106,0.067387565,0.012109393,0.130682144,0.017823836,0.150835236,8,9.21
PR00523,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Small,0.029925071,0.023045569,0.083294803,0.10246392,0.167316148,0,0,7,1,5,4,0,0,1,1,0.067053633,0.020457429,0.017041249,0.024566824,0.006327593,0.106153873,0.051481226,0.16310003,17,19.77
PR00551,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Medium,0.017092266,0.047351195,0.116335614,0.140120285,0.300223192,4,1,2,2,8,3,0,0,5,0,0.062180505,0.034475741,0.028474807,0.030306836,0.006644257,0.155255596,0.216333208,0.405175745,7,9.84
PR00646,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Small,0.02578494,0.073414079,0.34035793,0.200481879,0.188543881,0,0,2,1,2,2,0,0,1,0,0.050189216,0.021972811,0.011078601,0.015734485,0.014951642,0.244113451,0.022642126,0.272282824,8,10.18
PR00690,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Small,0.025697056,0.038520242,0.033249436,0.219667318,0.129602126,8,2,7,2,3,2,1,1,7,4,0.046630673,0.030009299,0.019799782,0.044095712,0.010811904,0.113470671,0.262722299,0.406004246,11,15.47
PR00877,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Small,0.031407561,0.029191872,0.118162378,0.212950112,0.114011736,7,1,3,0,0,0,0,0,3,1,0.038423201,0.022315035,0.012393473,0.019943842,0.007236958,0.143263816,0.176228226,0.34473917,6,8.07
PR00953,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Medium,0.038411764,0.035845273,0.128941949,0.128071843,0.171505517,6,2,7,0,8,2,2,2,3,3,0.046875668,0.021633281,0.021317686,0.034702587,0.009441778,0.135694641,0.229456199,0.396286816,16,22.34
PR00960,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Medium,0.01298518,0.05110654,0.332126166,0.150794022,0.222587332,7,0,5,0,6,2,8,2,6,1,0.041135096,0.043021651,0.012611343,0.031727445,0.012365368,0.228407762,0.449323619,0.780360383,11,19.58
PR00999,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Small,0.041622814,0.028288897,0.061817792,0.169203057,0.20959717,3,3,3,3,8,2,5,3,7,0,0.083246841,0.025931873,0.009874489,0.024193663,0.004080076,0.129227616,0.087216396,0.227714779,15,18.42
PR01004,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Large,0.026746635,0.028426247,0.222849817,0.153908692,0.108469556,7,4,3,1,6,0,2,1,8,1,0.048584275,0.03620854,0.002206573,0.011172449,0.008227984,0.165114417,0.18371675,0.379165451,8,11.03
PR01034,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Medium,0.043197029,0.069101082,0.115982767,0.163762311,0.169576794,8,2,0,0,4,3,0,0,0,0,0.029768695,0.031678351,0.014459998,0.049733705,0.007463782,0.14369147,0.114397301,0.274526688,17,21.67
PR01152,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Small,0.040773474,0.057238209,0.120724955,0.123273402,0.100249757,5,2,3,1,6,4,5,0,1,1,0.03007289,0.028042894,0.020334376,0.031915378,0.006565656,0.118377233,0.18984174,0.330691913,20,26.61
PR01204,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Medium,0.048935076,0.045449568,0.083432301,0.220079814,0.357294,3,0,3,3,8,1,4,1,4,4,0.031208977,0.018511109,0.011254957,0.070286321,0.009168874,0.185361912,0.222083884,0.44861169,16,23.18
PR01230,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Small,0.043000707,0.07005738,0.137788398,0.104362104,0.122881027,0,0,4,1,2,2,6,1,5,3,0.057377376,0.019913497,0.018674055,0.009226556,0.014905281,0.125253241,0.0783994,0.21347242,10,12.13
PR01283,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Large,0.036002509,0.057068952,0.152245672,0.133192204,0.181013969,4,4,1,1,0,0,6,3,6,1,0.029026145,0.021571398,0.022679422,0.031090893,0.01014181,0.148912798,0.106672658,0.27147038,22,27.97
PR01305,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Small,0.027474834,0.050136348,0.071688034,0.193607637,0.156542489,3,1,7,1,3,2,3,3,2,2,0.049243769,0.011992262,0.014675002,0.038087273,0.006317968,0.127441528,0.091613774,0.230730702,22,27.08
PR01309,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Small,0.017593942,0.048980402,0.156415043,0.089486141,0.339922092,4,2,3,0,4,0,1,1,4,0,0.035882937,0.016568651,0.010554397,0.032010684,0.016663674,0.164243784,0.148220097,0.336808111,10,13.37
PR01377,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Large,0.033244278,0.045913489,0.108064859,0.086802864,0.132199563,8,4,0,0,1,1,6,3,2,2,0.052407637,0.018417119,0.020983813,0.037156326,0.005379668,0.106313459,0.192659716,0.319455496,18,23.75
PR01461,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Medium,0.025260765,0.062822628,0.071782855,0.177762937,0.249720326,0,0,0,0,8,0,8,0,2,2,0.036659227,0.034404533,0.014703303,0.043273843,0.008640357,0.141442411,0.266527655,0.44566838,13,18.79
PR01479,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Medium,0.032249499,0.070393119,0.155917532,0.173800311,0.121018214,8,3,0,0,0,0,2,2,3,1,0.024783508,0.011157435,0.015247032,0.045394402,0.004747347,0.15029278,0.083845219,0.24673933,7,8.73
PR01489,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Large,0.010873237,0.079088762,0.270613723,0.137400493,0.186622755,4,0,5,3,7,2,3,1,0,0,0.034483332,0.022239,0.016168124,0.043256823,0.009354993,0.193462935,0.190655795,0.421003561,7,9.95
PR01510,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Large,0.022740013,0.02200951,0.127750734,0.144120755,0.162756175,1,0,1,1,8,2,8,3,2,2,0.034999578,0.038847698,0.014534053,0.018830747,0.007308007,0.133673234,0.121094146,0.270954426,16,20.34
PR01530,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Medium,0.026848716,0.037874638,0.040986403,0.187722872,0.149647122,5,0,1,1,0,0,5,4,5,0,0.055748845,0.027545094,0.00484834,0.025508601,0.008620176,0.111246758,0.225652573,0.362002449,24,32.69
PR01629,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Small,0.028265406,0.057423895,0.059967117,0.2536214,0.2996632,0,0,8,2,5,4,3,0,8,3,0.022203389,0.025756081,0.023341359,0.031857161,0.012537753,0.169943453,0.185790103,0.387307368,23,31.91
PR01648,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Medium,0.040679503,0.034537431,0.113243627,0.17936859,0.100472009,2,0,0,0,8,1,8,0,1,1,0.049428411,0.024649148,0.013096944,0.044371089,0.0119444,0.131099177,0.318134626,0.49094099,19,28.33
PR01724,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Large,0.039728606,0.029881132,0.154767689,0.151684254,0.156160341,1,1,5,0,5,3,7,4,2,1,0.040164659,0.027865764,0.011825389,0.024763434,0.010009138,0.150070628,0.115173795,0.282528627,8,10.26
PR01799,Argentina,Mining,Fair >50% of activity duration,20MM-200MM,Large,0.031227383,0.058746942,0.113814022,0.200503426,0.146898669,7,4,2,0,6,2,5,1,0,0,0.015426789,0.021010164,0.018065597,0.018535737,0.008196181,0.145800563,0.123092297,0.286839787,20,25.74
PR01903,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Medium,0.028683609,0.066672082,0.195977665,0.108006205,0.386031703,2,0,2,2,8,1,3,0,0,0,0.055132947,0.036474401,0.041067932,0.025429341,0.008542026,0.198503774,0.255670111,0.504925367,6,9.03
PR01935,Argentina,Mining,Harsh >50% of activity duration,20MM-200MM,Medium,0.042252102,0.03769559,0.190687293,0.074690137,0.199561184,7,0,3,0,6,2,1,0,7,1,0.062526759,0.022836485,0.006996353,0.041694077,0.005098679,0.151042,0.356191925,0.561033866,13,20.29
PR02012,Argentina,Mining,Fair >80% of activity duration,20MM-200MM,Medium,0.026992469,0.03414149,0.088807825,0.100633516,0.176105929,7,4,1,1,8,2,3,3,6,0,0.028725321,0.026960483,0.023596034,0.02589704,0.008339123,0.109389562,0.172528415,0.300790784,20,26.02
