P_ID,COUNTRY,LOB,SITE,PR_SIZE,MC_SIZE,COUNTRY_RMEAN,LOB_RMEAN,SITE_RMEAN,PSIZE_RMEAN,CSIZE_RMEAN,SOC,SOC_MIT,PROC,PROC_MIT,ENG,ENG_MIT,WEA,WEA_MIT,MGM,MGM_MIT,SOC_EMEAN,PROC_EMEAN,ENG_EMEAN,WEA_EMEAN,MGM_EMEAN,DEV_RAN,DEV_EVE,DEV_TOT,DUR_BL,DUR_AC
PR00040,Argentina,Renewables - Solar,Fair >80% of activity duration,<2MM,Medium,0.089754942,0.029896578,0.064688263,0.28321554,0.361170698,4,1,6,2,2,2,2,1,2,1,0.049597699,0.032539724,0.017914341,0.029376042,0.003122503,0.207007671,0.182127419,0.426836863,23,32.82
PR00041,Argentina,O&G - Upstream,Fair >50% of activity duration,<20MM,Medium,0.03813937,0.019571146,0.128696091,0.162757123,0.119694258,3,3,3,1,3,3,6,1,5,0,0.041316474,0.023476976,0.016423961,0.012891139,0.006364424,0.134757825,0.11505216,0.265314163,15,18.98
PR00042,Peru,O&G - Downstream,Fair >80% of activity duration,<200MM,Small,0.065972582,0.055416517,0.082135501,0.063817138,0.165237324,1,1,2,2,4,4,3,1,1,1,0.024764242,0.032955132,0.026350593,0.024270369,0.012954639,0.104310778,0.06379072,0.174755558,7,8.22
PR00043,Peru,O&G - Upstream,Harsh >50% of activity duration,<2MM,Medium,0.048476898,0.042057698,0.091642048,0.268272826,0.179863824,4,4,6,2,5,4,0,0,3,0,0.038690342,0.018849481,0.01659689,0.031329746,0.004584236,0.167333541,0.087463457,0.269432569,8,10.16
PR00044,Argentina,Renewables - Solar,Harsh >50% of activity duration,<200MM,Small,0.017210177,0.028619676,0.070447962,0.176729639,0.379143279,5,4,2,2,7,2,5,0,7,2,0.098606509,0.014163401,0.012190099,0.03416165,0.005357356,0.16276026,0.293753085,0.504324674,22,33.1
PR00045,Argentina,Renewables - Wind,Fair >80% of activity duration,<20MM,Medium,0.032901425,0.039625766,0.113939137,0.279681025,0.149708869,2,1,3,3,4,1,7,3,0,0,0.037264378,0.023624792,0.0178805,0.054175411,0.011464012,0.169628381,0.225286557,0.433129932,11,15.76
PR00046,Argentina,O&G - Upstream,Fair >80% of activity duration,<200MM,Small,0.035231432,0.024635947,0.082517493,0.207360585,0.207554676,0,0,8,3,4,0,0,0,6,1,0.02984411,0.027255693,0.018340846,0.025203969,0.015743104,0.146765763,0.159715458,0.329921982,9,11.97
PR00047,Chile,O&G - Downstream,Harsh >50% of activity duration,<20MM,Small,0.03119758,0.056897325,0.120854481,0.350859297,0.275603144,2,1,1,1,0,0,2,2,5,3,0.03239551,0.039171379,0.010480998,0.031838732,0.009016221,0.219364471,0.061761069,0.294673725,16,20.71
PR00048,Chile,O&G - Downstream,Harsh >50% of activity duration,<200MM,Small,0.028741344,0.073491828,0.159443776,0.186903878,0.124884751,5,4,3,3,4,2,7,0,3,0,0.032784764,0.027089864,0.009521008,0.027534868,0.008812952,0.155685552,0.200984035,0.387959897,15,20.82
PR00049,Argentina,Mining,Harsh >50% of activity duration,<20MM,Medium,0.028465085,0.035235075,0.179405139,0.111313421,0.055572197,1,1,1,0,5,2,8,2,4,4,0.075717813,0.015230088,0.008777807,0.042326916,0.020479829,0.125148546,0.222035013,0.374970919,6,8.25
PR00050,Peru,Renewables - Wind,Harsh >50% of activity duration,<2MM,Medium,0.036584974,0.053962853,0.130103882,0.463407015,0.246470066,7,1,6,1,7,1,1,1,8,4,0.040284539,0.027339302,0.012114411,0.03049511,0.008973305,0.252202057,0.283968426,0.607787903,21,33.76
PR00051,Chile,O&G - Downstream,Fair >50% of activity duration,<2MM,Medium,0.01934788,0.089833782,0.207480254,0.239547222,0.257023171,5,1,3,0,4,4,6,3,7,4,0.027733906,0.026729424,0.016097527,0.042268125,0.005503211,0.215589562,0.226676091,0.491134652,16,23.86
PR00052,Peru,Renewables - Solar,Harsh >50% of activity duration,<20MM,Small,0.050269613,0.016860887,0.229093866,0.151475439,0.20586909,5,1,2,1,4,1,7,2,8,1,0.024602823,0.028943524,0.015046828,0.042411181,0.011057009,0.191664444,0.308546355,0.559348165,13,20.27
PR00053,Argentina,Renewables - Solar,Fair >50% of activity duration,<2MM,Medium,0.012061766,0.02539893,0.144178668,0.185219109,0.251921033,0,0,5,3,3,0,8,2,0,0,0.038462067,0.041145643,0.031120478,0.014220448,0.006277797,0.167906795,0.144756516,0.336968913,17,22.73
PR00054,Peru,Renewables - Solar,Fair >50% of activity duration,<20MM,Medium,0.042866568,0.039922713,0.062930104,0.189784884,0.311612382,1,0,0,0,8,2,1,1,7,4,0.060920238,0.025918209,0.011028956,0.042753309,0.007952747,0.157142761,0.107364523,0.281378842,10,12.81
PR00055,Argentina,O&G - Downstream,Fair >80% of activity duration,<20MM,Medium,0.012275929,0.086288626,0.072350396,0.607597857,0.176929345,3,3,7,2,8,0,5,3,8,4,0.050059155,0.020828498,0.024719642,0.018125106,0.004638069,0.253988798,0.217566417,0.526814648,22,33.59
PR00056,Argentina,O&G - Upstream,Harsh >50% of activity duration,<2MM,Medium,0.038051049,0.08449906,0.128269015,0.354884285,0.183952253,5,2,0,0,5,1,3,0,3,2,0.028325969,0.032144077,0.012863517,0.027855719,0.006973186,0.208301058,0.147906626,0.38701679,22,30.51
PR00057,Chile,Renewables - Wind,Fair >50% of activity duration,<20MM,Medium,0.022460007,0.048283662,0.150390485,0.25550972,0.183408353,8,0,0,0,6,3,8,2,0,0,0.02762801,0.01587558,0.031502885,0.039601412,0.009106955,0.181519966,0.350866667,0.596075938,15,23.94
PR00058,Chile,Renewables - Solar,Fair >80% of activity duration,<2MM,Large,0.017427123,0.030089481,0.04982533,0.259880186,0.199993701,8,2,6,0,7,0,3,1,3,3,0.038005333,0.032788894,0.010434399,0.056718371,0.004501251,0.143754183,0.337390447,0.529645918,17,26
PR00059,Chile,Renewables - Solar,Fair >80% of activity duration,<2MM,Small,0.043339534,0.015855937,0.074100401,0.26804275,0.22234522,0,0,8,1,2,2,3,3,0,0,0.085715467,0.004685844,0.025583207,0.051242128,0.007634803,0.16614971,0.047318043,0.221329631,21,25.65
PR00060,Peru,Renewables - Wind,Fair >50% of activity duration,<2MM,Medium,0.05221479,0.047045064,0.081106699,0.554430743,0.223785954,1,1,8,4,7,0,1,1,8,2,0.03461664,0.022100747,0.016267997,0.067236633,0.010559102,0.258935044,0.171246998,0.47452389,21,30.97
PR00061,Argentina,Renewables - Solar,Harsh >50% of activity duration,<20MM,Medium,0.05388507,0.013838704,0.099927575,0.152237202,0.287719522,0,0,4,4,8,1,2,2,6,3,0.093394554,0.022486294,0.017087598,0.01568762,0.009377735,0.157349297,0.106720051,0.280861674,9,11.53
PR00062,Argentina,Renewables - Wind,Fair >50% of activity duration,<20MM,Large,0.012765423,0.034269631,0.196171341,0.112959233,0.212056795,0,0,4,1,8,4,5,1,6,1,0.029032505,0.020631344,0.017924901,0.035758116,0.004990335,0.159672503,0.183848903,0.37287702,22,30.2
PR00063,Chile,O&G - Downstream,Fair >80% of activity duration,<200MM,Medium,0.025369857,0.133384349,0.03501926,0.100830187,0.162556085,1,1,2,2,4,0,7,1,4,3,0.021938837,0.0078122,0.016937106,0.02468621,0.008439677,0.089779659,0.145605947,0.248458058,10,12.48
PR00064,Peru,Renewables - Wind,Harsh >50% of activity duration,<2MM,Large,0.040068655,0.04168174,0.122247377,0.25159081,0.27124051,1,1,2,2,6,4,3,3,2,2,0.019894841,0.031988132,0.019152774,0.034384517,0.013011867,0.190725547,0.065756352,0.269023315,24,30.46
PR00065,Chile,Mining,Fair >80% of activity duration,<200MM,Large,0.015961331,0.04211989,0.070894897,0.323298794,0.07138322,5,0,2,2,2,2,4,3,2,1,0.037158491,0.033288935,0.01673051,0.03892105,0.003764351,0.145720568,0.171770223,0.342521245,10,13.43
PR00066,Peru,O&G - Upstream,Fair >80% of activity duration,<20MM,Medium,0.05709317,0.038634925,0.06310297,0.249432064,0.110633238,0,0,3,1,2,1,0,0,6,1,0.046583023,0.036618313,0.016930257,0.02322349,0.00655936,0.138402494,0.068294095,0.216148662,22,26.76
PR00067,Peru,Mining,Fair >80% of activity duration,<200MM,Medium,0.036171186,0.053817063,0.081249969,0.143436469,0.123453314,2,2,1,0,4,2,3,3,5,4,0.081263001,0.020187406,0.013012592,0.040687358,0.005782506,0.11195524,0.085385026,0.206899567,9,10.86
PR00068,Argentina,Mining,Fair >80% of activity duration,<200MM,Small,0.017557461,0.036757139,0.076784211,0.359667445,0.212352328,2,2,5,2,0,0,8,4,5,4,0.013262403,0.021555953,0.004445599,0.034592916,0.006680731,0.187311606,0.15162295,0.367335294,7,9.57
PR00069,Peru,O&G - Downstream,Fair >80% of activity duration,<20MM,Large,0.058496127,0.044762789,0.091455366,0.246377478,0.297372743,6,1,1,0,8,0,6,3,0,0,0.040308031,0.028110056,0.014086157,0.021637632,0.005404172,0.186832109,0.244994746,0.477599741,8,11.82
PR00070,Argentina,Mining,Fair >80% of activity duration,<20MM,Small,0.02140711,0.044584189,0.143391655,0.130933396,0.265462569,3,1,5,3,1,1,5,4,6,3,0.056207133,0.023864072,0.019809606,0.024727127,0.005122596,0.157310182,0.153381625,0.334820299,18,24.03
PR00071,Argentina,Renewables - Wind,Fair >50% of activity duration,<20MM,Large,0.041533949,0.035066799,0.148083797,0.356920225,0.242653534,7,1,3,1,4,1,5,4,6,3,0.044024851,0.023994818,0.028392802,0.052421975,0.013726774,0.22697712,0.344602431,0.649796419,24,39.6
PR00072,Argentina,Renewables - Wind,Fair >80% of activity duration,<200MM,Large,0.014140536,0.095532579,0.086799608,0.169043795,0.202716307,6,3,2,2,7,4,1,1,4,0,0.043465724,0.037188798,0.016074489,0.026297324,0.005533246,0.134288006,0.165715771,0.322257418,8,10.58
PR00073,Peru,O&G - Upstream,Harsh >50% of activity duration,<2MM,Small,0.030950662,0.029694924,0.327359104,0.367539719,0.177249881,5,1,2,1,1,1,8,0,2,1,0.022094268,0.03157598,0.020560434,0.033543987,0.007638089,0.285877945,0.2434091,0.598872338,17,27.18
PR00074,Peru,Renewables - Solar,Harsh >50% of activity duration,<200MM,Small,0.049104691,0.053014561,0.203323144,0.21392908,0.298287613,7,2,3,0,3,3,6,2,4,2,0.054529601,0.019585487,0.018512767,0.034524245,0.010065081,0.220092405,0.328337248,0.620694188,7,11.34
PR00075,Argentina,Renewables - Solar,Fair >50% of activity duration,<2MM,Large,0.037839879,0.021199026,0.087446642,0.230185,0.109441032,3,3,0,0,5,0,1,1,8,4,0.030989157,0.024447835,0.015837811,0.042378062,0.005887802,0.136442284,0.08844998,0.236960582,13,16.08
PR00076,Chile,O&G - Upstream,Harsh >50% of activity duration,<200MM,Small,0.019323184,0.044610354,0.133949807,0.230852787,0.380295001,5,4,4,3,6,1,5,0,1,1,0.083032737,0.025955083,0.014810692,0.019511563,0.009946978,0.205956073,0.227033642,0.479748673,17,25.16
PR00077,Peru,Renewables - Solar,Harsh >50% of activity duration,<20MM,Small,0.048428187,0.015714403,0.213284536,0.053799524,0.210088352,3,2,3,1,7,0,3,1,0,0,0.076437564,0.016286968,0.014231915,0.03729465,0.01111628,0.156364109,0.187769392,0.373493895,13,17.86
PR00078,Peru,O&G - Downstream,Fair >50% of activity duration,<20MM,Medium,0.086835621,0.105376266,0.089334088,0.104493076,0.152207907,0,0,0,0,8,3,0,0,2,2,0.052851002,0.007834059,0.0152483,0.049810059,0.008114335,0.124500858,0.048877366,0.179463498,14,16.51
PR00079,Chile,O&G - Downstream,Fair >50% of activity duration,<200MM,Small,0.02132173,0.08269193,0.134982767,0.115627286,0.275577048,0,0,0,0,1,1,4,2,5,0,0.04911197,0.025064425,0.01986511,0.015913223,0.006057811,0.153261732,0.052035639,0.213272443,23,27.91
PR00080,Argentina,O&G - Upstream,Harsh >50% of activity duration,<2MM,Medium,0.066519199,0.038695642,0.220604806,0.226592134,0.173565294,2,1,6,1,4,2,5,1,3,3,0.037631755,0.032085727,0.011327198,0.041362219,0.011238252,0.209497203,0.218403217,0.473655283,18,26.53
PR00081,Peru,Renewables - Wind,Fair >50% of activity duration,<2MM,Small,0.048935617,0.059465336,0.140398602,0.212468285,0.169415828,7,0,3,0,7,4,1,0,2,0,0.061871495,0.012342321,0.012788117,0.069551603,0.01130142,0.168990263,0.359487996,0.589228229,22,34.96
PR00082,Chile,O&G - Downstream,Fair >80% of activity duration,<2MM,Small,0.02272512,0.094611543,0.112211461,0.343015019,0.1541345,0,0,2,2,7,0,6,4,4,4,0.039821568,0.027674719,0.013756001,0.041536093,0.016380563,0.189027847,0.149432334,0.366707053,22,30.07
PR00083,Peru,O&G - Upstream,Fair >80% of activity duration,<2MM,Small,0.052314236,0.054718192,0.134092766,0.181058427,0.212846424,1,1,1,1,1,0,3,2,7,2,0.035696701,0.0651755,0.012150909,0.030576084,0.00299321,0.166338388,0.062106909,0.23877606,18,22.3
PR00084,Argentina,Renewables - Solar,Fair >50% of activity duration,<20MM,Medium,0.014839869,0.031257793,0.070628613,0.224363875,0.392415389,2,0,8,1,8,4,3,3,3,1,0.034423453,0.010866759,0.009617672,0.045986328,0.009988876,0.179316543,0.137290809,0.341225865,9,12.07
PR00085,Argentina,O&G - Upstream,Harsh >50% of activity duration,<200MM,Medium,0.015243894,0.059538779,0.187718401,0.084434051,0.150973723,3,3,5,3,5,0,6,2,1,1,0.035265438,0.034113562,0.024971324,0.023009617,0.007285983,0.137400233,0.181352092,0.343670145,18,24.19
PR00086,Chile,Renewables - Solar,Fair >80% of activity duration,<2MM,Medium,0.029033016,0.010385203,0.037074237,0.092378439,0.364189392,0,0,1,1,8,4,0,0,6,0,0.042432137,0.01939114,0.016615258,0.023561917,0.010923637,0.123158619,0.097669199,0.232856622,13,16.03
PR00087,Peru,O&G - Upstream,Harsh >50% of activity duration,<2MM,Medium,0.040975677,0.059112257,0.159465578,0.104124865,0.219795701,2,2,5,3,8,1,8,3,3,1,0.054702466,0.019974266,0.017604105,0.020377534,0.006785943,0.152182363,0.188844356,0.369765499,11,15.07
PR00088,Argentina,Renewables - Wind,Harsh >50% of activity duration,<200MM,Small,0.028263024,0.064671273,0.168548067,0.159268345,0.308037858,3,1,0,0,6,1,1,1,5,4,0.062487748,0.01256105,0.022335855,0.027289836,0.007156563,0.187106622,0.162930828,0.380522887,23,31.75
PR00089,Peru,Renewables - Wind,Fair >80% of activity duration,<20MM,Large,0.068854733,0.027088607,0.083022043,0.115302393,0.189971094,2,0,5,4,6,1,7,2,4,0,0.036942294,0.029703385,0.008819237,0.020740117,0.006394614,0.124361867,0.180722896,0.3275598,12,15.93
PR00090,Chile,Renewables - Solar,Fair >80% of activity duration,<2MM,Large,0.016073017,0.033902759,0.108337388,0.157019445,0.184596349,7,4,5,1,2,0,0,0,5,3,0.074534565,0.03228174,0.009571882,0.022493924,0.010069409,0.133073451,0.269344033,0.438260024,12,17.26
PR00091,Peru,Mining,Fair >50% of activity duration,<20MM,Small,0.020728709,0.030726684,0.138159745,0.173396954,0.240380632,7,4,5,2,0,0,3,0,2,1,0.043553672,0.035827444,0.0132852,0.023097667,0.007340007,0.162077622,0.204107242,0.39926608,7,9.79
PR00092,Argentina,O&G - Upstream,Fair >80% of activity duration,<20MM,Medium,0.019061181,0.062012627,0.022650818,0.21318881,0.116253818,0,0,4,3,0,0,5,1,3,2,0.041122774,0.036627436,0.011945917,0.049609129,0.009177689,0.104133661,0.164096241,0.285317844,22,28.28
PR00093,Peru,O&G - Upstream,Fair >80% of activity duration,<200MM,Large,0.043738563,0.037177112,0.135671272,0.174794779,0.177630032,8,3,2,2,8,1,1,0,8,2,0.015367251,0.020146052,0.013654068,0.040522673,0.006127719,0.155026445,0.165136046,0.345762945,19,25.57
PR00094,Peru,Mining,Fair >50% of activity duration,<20MM,Small,0.047165828,0.032640462,0.150126362,0.331763406,0.24329562,5,3,6,1,7,0,0,0,3,2,0.018173649,0.024647257,0.019173882,0.041999304,0.007078396,0.221662171,0.153511744,0.409201661,18,25.37
