P_ID,COUNTRY,LOB,SITE,PR_SIZE,MC_SIZE,COUNTRY_RMEAN,LOB_RMEAN,SITE_RMEAN,PSIZE_RMEAN,CSIZE_RMEAN,SOC,SOC_MIT,PROC,PROC_MIT,ENG,ENG_MIT,WEA,WEA_MIT,MGM,MGM_MIT,SOC_EMEAN,PROC_EMEAN,ENG_EMEAN,WEA_EMEAN,MGM_EMEAN,DEV_RAN,DEV_EVE,DEV_TOT,DUR_BL,DUR_AC
PR00039,Argentina,Renewables - Wind,Harsh >50% of activity duration,<20MM,Small,0.044989313,0.036657661,0.175524108,0.312305132,0.162179365,0,0,2,2,3,1,2,1,8,2,0.02755861,0.046163781,0.017991008,0.046762769,0.008312953,0.209417267,0.121724502,0.356632981,9,12.21
PR00040,Chile,Renewables - Wind,Fair >50% of activity duration,<2MM,Small,0.013547105,0.112835412,0.211891917,0.320771076,0.297237689,2,2,0,0,7,2,4,1,8,3,0.036456794,0.02226644,0.016669498,0.019750853,0.005616463,0.249464174,0.13204286,0.414446997,20,28.29
PR00041,Argentina,Renewables - Solar,Fair >80% of activity duration,<20MM,Large,0.067044319,0.015932716,0.070856951,0.23938766,0.175504635,7,3,0,0,5,3,0,0,3,3,0.069958511,0.030440538,0.007746203,0.023597015,0.014418941,0.152817721,0.229887064,0.417835603,21,29.77
PR00042,Peru,O&G - Upstream,Fair >50% of activity duration,<200MM,Small,0.033799883,0.051976322,0.06215632,0.149298938,0.390989003,5,0,3,3,0,0,3,2,0,0,0.064531922,0.025543793,0.032411946,0.043907631,0.006951983,0.158898797,0.243793386,0.441430658,23,33.15
PR00043,Argentina,Mining,Fair >50% of activity duration,<200MM,Large,0.042356006,0.054759496,0.153918426,0.116953211,0.220904787,6,1,2,2,2,1,5,0,7,4,0.034016021,0.020479828,0.016515483,0.035371366,0.008750234,0.154161268,0.266071855,0.461251096,8,11.69
PR00044,Peru,O&G - Downstream,Fair >50% of activity duration,<2MM,Medium,0.017131487,0.083009415,0.133661266,0.317376874,0.210391898,0,0,1,0,2,2,2,0,0,0,0.031893802,0.043528748,0.009360215,0.0375534,0.004182731,0.199189291,0.063107206,0.274866776,9,11.47
PR00045,Argentina,O&G - Downstream,Fair >80% of activity duration,<2MM,Large,0.051707263,0.07898739,0.066070105,0.141442827,0.182786553,1,0,3,1,7,4,8,0,0,0,0.0319561,0.024253434,0.034071524,0.015740141,0.014040612,0.122294386,0.185800549,0.330817299,24,31.94
PR00046,Peru,O&G - Upstream,Harsh >50% of activity duration,<20MM,Medium,0.034774936,0.064740834,0.130249476,0.210318593,0.36049108,7,4,5,2,2,2,3,2,8,3,0.065031965,0.006332921,0.021464423,0.056523501,0.007423446,0.19922436,0.276360254,0.530642309,6,9.18
PR00047,Peru,Mining,Fair >50% of activity duration,<20MM,Large,0.040862852,0.053573854,0.103912193,0.31676874,0.106353178,1,1,4,3,3,2,6,0,7,2,0.047722047,0.026041721,0.021157348,0.050594266,0.003734474,0.17076054,0.245886004,0.458634172,15,21.88
PR00048,Peru,Mining,Harsh >50% of activity duration,<20MM,Medium,0.039581725,0.050925148,0.202163696,0.096980568,0.24861546,2,2,2,2,6,0,8,2,3,2,0.104816414,0.015321239,0.017573861,0.024103876,0.003046612,0.17212443,0.193998883,0.399515259,24,33.59
PR00049,Chile,Mining,Fair >80% of activity duration,<2MM,Small,0.021289384,0.030028994,0.088012724,0.162200362,0.154466231,6,2,2,2,5,4,7,2,6,2,0.059927523,0.042391637,0.022260755,0.040266759,0.004509248,0.12158224,0.35482789,0.5195509,10,15.2
PR00050,Peru,Renewables - Solar,Harsh >50% of activity duration,<200MM,Large,0.035149002,0.012714843,0.15725805,0.215850928,0.203142885,2,2,6,1,6,2,2,2,3,3,0.036021064,0.014647798,0.022336363,0.059031521,0.011200988,0.177710068,0.12284512,0.322386003,21,27.77
PR00051,Peru,Renewables - Solar,Fair >80% of activity duration,<20MM,Small,0.047977882,0.041299098,0.10210916,0.174798917,0.137492654,3,2,0,0,1,1,3,2,0,0,0.036952982,0.014213169,0.009797868,0.031626281,0.01456161,0.134841295,0.067305773,0.211222666,11,13.32
PR00052,Chile,Renewables - Wind,Harsh >50% of activity duration,<200MM,Medium,0.02267902,0.028727987,0.085121855,0.108943831,0.263949483,2,1,6,2,5,2,2,2,7,0,0.049680549,0.021559256,0.009328419,0.059396556,0.00980268,0.126627942,0.180253904,0.329707027,21,27.92
PR00053,Argentina,Mining,Fair >80% of activity duration,<200MM,Small,0.034958826,0.037380513,0.048475277,0.125843353,0.198221461,8,2,3,1,6,4,1,1,0,0,0.057360401,0.01893775,0.017418041,0.035208045,0.006888834,0.107396141,0.276598391,0.413700132,9,12.72
PR00054,Argentina,Mining,Fair >80% of activity duration,<200MM,Large,0.018005658,0.05367469,0.074466086,0.253803731,0.221075294,8,2,1,0,5,1,0,0,0,0,0.03605644,0.030415403,0.008912291,0.01246047,0.011008989,0.157327761,0.172590319,0.357071329,21,28.5
PR00055,Chile,O&G - Downstream,Harsh >50% of activity duration,<20MM,Medium,0.044120419,0.081955543,0.201534389,0.165553142,0.135632663,6,1,0,0,7,3,4,4,6,3,0.051384649,0.027580228,0.018814631,0.029658156,0.005097315,0.172534113,0.250732428,0.466526437,10,14.67
PR00056,Chile,O&G - Downstream,Fair >50% of activity duration,<2MM,Medium,0.022976113,0.06923422,0.165420488,0.132234792,0.237972655,8,2,6,3,1,0,0,0,7,4,0.066206286,0.044536618,0.012076771,0.056968254,0.004885565,0.162638903,0.349527133,0.569012745,7,10.98
PR00057,Argentina,Renewables - Wind,Fair >80% of activity duration,<2MM,Medium,0.029244033,0.076702563,0.08622793,0.20733047,0.155291465,6,1,7,4,0,0,0,0,3,0,0.043692477,0.01501277,0.010759939,0.019103577,0.010049954,0.138894743,0.191160711,0.356606672,13,17.64
PR00058,Peru,Renewables - Wind,Harsh >50% of activity duration,<200MM,Medium,0.031555054,0.050973597,0.164626314,0.129673437,0.30068114,4,3,5,2,3,0,1,1,7,0,0.013095773,0.032875208,0.014061019,0.047658898,0.007107008,0.175326228,0.135771129,0.334901597,11,14.68
PR00059,Peru,O&G - Upstream,Harsh >50% of activity duration,<2MM,Medium,0.028952495,0.07407238,0.066208844,0.196566969,0.164487099,8,4,0,0,2,2,7,3,4,3,0.043989309,0.030375661,0.023935469,0.039214887,0.008727174,0.129292791,0.276300682,0.441317159,15,21.62
PR00060,Chile,O&G - Upstream,Fair >80% of activity duration,<20MM,Medium,0.038428748,0.087959007,0.086401539,0.140224634,0.17865004,4,2,5,0,2,2,8,4,0,0,0.027092301,0.011390687,0.021446411,0.00917745,0.006643413,0.126363151,0.097265259,0.235919155,20,24.72
PR00061,Argentina,Mining,Fair >80% of activity duration,<2MM,Medium,0.024477757,0.054989554,0.109566766,0.18473556,0.279435739,2,2,2,1,6,3,6,2,8,0,0.029676786,0.032528118,0.009472439,0.021914127,0.005992377,0.164003439,0.152377204,0.341371029,12,16.1
PR00062,Peru,Renewables - Wind,Harsh >50% of activity duration,<200MM,Small,0.055619943,0.114452195,0.139973104,0.121801186,0.334199406,2,1,1,1,2,2,2,0,2,2,0.034429154,0.016783577,0.012309639,0.020296517,0.00439584,0.178997074,0.059303231,0.24891541,12,14.99
PR00063,Chile,O&G - Upstream,Harsh >50% of activity duration,<20MM,Large,0.015224752,0.028796318,0.144261959,0.232574158,0.246855692,6,0,3,0,5,2,8,1,7,3,0.032627187,0.033676775,0.01203283,0.022588345,0.003449154,0.182094173,0.290315391,0.525274305,7,10.68
PR00064,Argentina,O&G - Downstream,Harsh >50% of activity duration,<20MM,Small,0.034801092,0.065344164,0.232047811,0.219444751,0.297291243,3,1,1,1,2,2,7,1,0,0,0.041989273,0.012835033,0.00903201,0.032393782,0.006610368,0.23007828,0.184450977,0.45696742,12,17.48
PR00065,Chile,O&G - Downstream,Harsh >50% of activity duration,<2MM,Medium,0.025466294,0.041180028,0.165978332,0.453008062,0.187267281,0,0,8,1,0,0,3,3,8,4,0.07550158,0.039597644,0.017085967,0.040989348,0.011952208,0.248172783,0.185457712,0.479656051,10,14.8
PR00066,Argentina,Renewables - Solar,Fair >50% of activity duration,<2MM,Medium,0.054016104,0.031978113,0.085411754,0.393853441,0.19863573,2,2,2,1,4,1,8,1,5,0,0.056726288,0.024168099,0.015991038,0.036171642,0.00776356,0.207150811,0.255052754,0.51503795,18,27.27
PR00067,Argentina,O&G - Upstream,Harsh >50% of activity duration,<200MM,Medium,0.014136062,0.037362891,0.103512026,0.323356785,0.339212116,3,3,4,1,3,0,1,0,5,4,0.049470141,0.039391764,0.018895177,0.02219793,0.023069239,0.211656429,0.164625213,0.411125627,19,26.81
PR00068,Peru,Mining,Fair >80% of activity duration,<20MM,Large,0.060724859,0.027871043,0.087150343,0.208318411,0.147748419,4,0,0,0,0,0,6,1,3,2,0.033385853,0.010536296,0.01247525,0.017636364,0.009540866,0.143480111,0.151475072,0.316688843,8,10.53
PR00069,Peru,O&G - Upstream,Fair >80% of activity duration,<200MM,Medium,0.036191558,0.024441406,0.123518401,0.213436415,0.358607951,5,3,5,1,6,4,6,3,4,2,0.027167468,0.020338948,0.024174584,0.055652303,0.006000866,0.195429835,0.262389484,0.509098053,7,10.56
PR00070,Peru,Mining,Fair >80% of activity duration,<20MM,Large,0.031060316,0.042281428,0.070114271,0.236002633,0.091668532,2,2,0,0,4,1,6,2,5,2,0.043857544,0.01615355,0.015913519,0.018342668,0.004405548,0.127059355,0.108531758,0.249381088,8,10
PR00071,Argentina,O&G - Upstream,Fair >50% of activity duration,<20MM,Medium,0.016105687,0.026185525,0.167895325,0.341849651,0.252245464,0,0,6,2,5,2,1,0,1,1,0.044496275,0.028948491,0.030918909,0.043460338,0.008531047,0.225497816,0.130896624,0.385911343,11,15.25
PR00072,Peru,Renewables - Solar,Fair >80% of activity duration,<2MM,Medium,0.031177389,0.020593988,0.021160091,0.461632002,0.300176202,8,2,0,0,4,3,6,4,5,2,0.06735357,0.044288989,0.017569756,0.014606342,0.007721403,0.215812924,0.33925263,0.628280655,19,30.94
PR00073,Peru,O&G - Upstream,Harsh >50% of activity duration,<20MM,Medium,0.038648457,0.082936238,0.065692646,0.166650381,0.312507633,2,2,0,0,4,0,0,0,1,1,0.039045876,0.01314451,0.01830804,0.034771971,0.009476275,0.152582625,0.053515477,0.214263635,7,8.5
PR00074,Chile,O&G - Downstream,Fair >50% of activity duration,<2MM,Large,0.021076419,0.151164286,0.069811533,0.198397165,0.230701519,3,3,5,2,0,0,6,3,3,3,0.062098999,0.047291077,0.025217697,0.056853569,0.013897995,0.146411386,0.238665762,0.420020533,18,25.56
PR00075,Argentina,Renewables - Solar,Harsh >50% of activity duration,<200MM,Large,0.042237471,0.017783914,0.212634542,0.148091217,0.146303698,5,3,0,0,2,0,2,2,3,3,0.029685772,0.011783435,0.013847404,0.032636313,0.01399623,0.170190485,0.089846326,0.275327801,20,25.51
PR00076,Chile,Renewables - Wind,Harsh >50% of activity duration,<200MM,Small,0.087297954,0.033507441,0.169109552,0.166231821,0.090859224,5,3,0,0,0,0,3,0,8,4,0.041348963,0.026382259,0.014915262,0.037537521,0.006818818,0.159185073,0.174972588,0.362010685,13,17.71
PR00077,Argentina,O&G - Downstream,Fair >50% of activity duration,<2MM,Medium,0.03194238,0.074285991,0.086899001,0.254977368,0.261903102,3,1,1,1,1,1,8,0,4,1,0.074968418,0.024224219,0.014262276,0.031190107,0.003216848,0.175333326,0.268467416,0.490872026,14,20.87
PR00078,Peru,O&G - Upstream,Harsh >50% of activity duration,<2MM,Large,0.055521297,0.024633202,0.237923203,0.24347743,0.232261293,0,0,6,0,3,1,0,0,0,0,0.035808242,0.017650335,0.012160935,0.031204977,0.004234381,0.229776753,0.051050779,0.292557815,18,23.27
PR00079,Peru,O&G - Downstream,Fair >50% of activity duration,<20MM,Large,0.060655202,0.076284709,0.098737001,0.098454605,0.199906341,7,2,6,2,1,1,1,1,1,1,0.072007221,0.017359518,0.024014342,0.063732968,0.010014568,0.127990486,0.287971543,0.452819646,23,33.41
PR00080,Chile,Renewables - Wind,Fair >80% of activity duration,<2MM,Large,0.027946214,0.049405427,0.089863888,0.535716832,0.201809783,7,1,0,0,1,1,7,3,1,1,0.021348853,0.028990012,0.029283571,0.018040703,0.003314297,0.246479386,0.139125156,0.419896026,20,28.4
PR00081,Chile,Renewables - Solar,Harsh >50% of activity duration,<20MM,Medium,0.021041116,0.022855378,0.114510574,0.329333777,0.474546614,2,2,6,0,6,3,0,0,8,1,0.029951867,0.034678199,0.026194336,0.036118615,0.006726984,0.245916733,0.183792826,0.474907291,16,23.6
PR00082,Peru,Renewables - Wind,Fair >80% of activity duration,<20MM,Large,0.042089777,0.051111296,0.120953744,0.42015505,0.116158108,4,2,2,0,0,0,7,1,5,0,0.047932624,0.017929368,0.02676376,0.021529371,0.013034536,0.210737643,0.233879152,0.493903936,13,19.42
PR00083,Chile,Renewables - Solar,Fair >50% of activity duration,<200MM,Large,0.021433046,0.016788453,0.202852693,0.283361565,0.087088106,0,0,0,0,2,2,5,4,1,0,0.040258876,0.021411313,0.017669767,0.027573013,0.006592028,0.189764852,0.048289336,0.247217807,21,26.19
PR00084,Argentina,Renewables - Wind,Fair >80% of activity duration,<200MM,Medium,0.014389576,0.050259026,0.056723265,0.155916647,0.30943098,4,0,2,1,7,1,8,0,6,4,0.036267696,0.025913378,0.009085943,0.01906931,0.007987469,0.137460842,0.244546365,0.415622756,15,21.23
PR00085,Peru,Renewables - Wind,Fair >50% of activity duration,<20MM,Large,0.065967688,0.039398553,0.182983858,0.197476502,0.207220973,6,1,1,0,7,1,1,1,1,1,0.042820014,0.028325687,0.024111188,0.043211091,0.005841576,0.192342538,0.231562346,0.468444173,11,16.15
PR00086,Argentina,Renewables - Wind,Harsh >50% of activity duration,<20MM,Medium,0.042845824,0.021976908,0.146981137,0.226036321,0.162185356,7,1,2,2,1,1,8,4,4,3,0.036024622,0.025483996,0.013204203,0.060828622,0.012950278,0.170850724,0.357896168,0.589893712,22,34.98
PR00087,Chile,Renewables - Wind,Fair >50% of activity duration,<200MM,Medium,0.027076225,0.036852536,0.072299891,0.211272195,0.163028052,8,1,7,2,8,2,6,3,8,1,0.053847517,0.008310974,0.010252564,0.016980141,0.008416457,0.133518908,0.387148759,0.572359347,8,12.58
PR00088,Chile,O&G - Upstream,Fair >50% of activity duration,<200MM,Medium,0.019694317,0.019023267,0.086589188,0.090057497,0.25120444,8,2,7,1,5,1,6,4,1,1,0.032059355,0.041384854,0.019811799,0.026829465,0.014009322,0.117768555,0.316519389,0.471563975,19,27.96
PR00089,Peru,Mining,Fair >80% of activity duration,<2MM,Small,0.027345928,0.047172155,0.025919696,0.197318457,0.335543639,7,2,1,0,8,1,8,0,8,3,0.039291675,0.026123644,0.019721282,0.043664951,0.007119369,0.145867233,0.464742022,0.678399888,15,25.18
PR00090,Chile,Renewables - Solar,Fair >50% of activity duration,<200MM,Large,0.028261829,0.021609476,0.186615061,0.263534229,0.223568036,7,3,5,4,3,3,8,1,1,1,0.034704155,0.023467152,0.015033973,0.017519544,0.012656746,0.206565831,0.207397839,0.456804977,14,20.4
PR00091,Chile,Mining,Fair >50% of activity duration,<20MM,Large,0.024967887,0.078679932,0.125478061,0.083864706,0.114427219,3,1,5,3,1,1,4,0,2,2,0.020500361,0.014891906,0.017280178,0.047154447,0.005489016,0.108412048,0.162461891,0.288486765,24,30.92
PR00092,Peru,O&G - Upstream,Fair >50% of activity duration,<20MM,Small,0.03790977,0.048230538,0.188580726,0.116787874,0.229511595,1,1,7,0,0,0,1,1,8,2,0.028411396,0.018801342,0.013807079,0.021675779,0.009088516,0.168259941,0.115063182,0.302683648,17,22.15
PR00093,Argentina,O&G - Downstream,Harsh >50% of activity duration,<20MM,Medium,0.047562009,0.030484982,0.237446468,0.435895737,0.198937133,3,3,0,0,4,2,7,0,1,0,0.077679458,0.008916169,0.015329616,0.040033781,0.011489895,0.278949486,0.241507185,0.587824976,18,28.58
PR00094,Peru,O&G - Downstream,Fair >80% of activity duration,<200MM,Medium,0.011301615,0.074953794,0.055327766,0.08492125,0.209780583,8,0,4,1,0,0,5,0,8,3,0.060384292,0.02933713,0.027319531,0.042137529,0.010290391,0.096136691,0.510854878,0.656103467,10,16.56
PR00095,Argentina,O&G - Upstream,Fair >50% of activity duration,<20MM,Medium,0.008001575,0.042825125,0.220008145,0.336721829,0.290183139,8,0,2,1,6,4,4,1,2,2,0.014323312,0.020964948,0.010906786,0.036615483,0.017055143,0.251198084,0.178473551,0.474503849,22,32.44
