P_ID,COUNTRY,LOB,SITE,PR_SIZE,MC_SIZE,COUNTRY_RMEAN,LOB_RMEAN,SITE_RMEAN,PSIZE_RMEAN,CSIZE_RMEAN,SOC,SOC_MIT,PROC,PROC_MIT,ENG,ENG_MIT,WEA,WEA_MIT,MGM,MGM_MIT,SOC_EMEAN,PROC_EMEAN,ENG_EMEAN,WEA_EMEAN,MGM_EMEAN,DEV_RAN,DEV_EVE,DEV_TOT,DUR_BL,DUR_AC
PR01508,NO,1 - 2,<20%,<0%,FIXED,0.102751661,0.008243805,0.260800587,0.010333123,0.371097578,4,2,3,3,6,4,6,3,1,1,0.040733147,0.023176025,0.01552303,0.029768071,0.007425278,0.177145208,0.036679851,0.220322718,36,43.93
PR01617,YES,1 - 2,<20%,<0%,FIXED,0.331628564,0.011088831,0.278408345,0.006670507,0.171270937,5,0,0,0,6,1,6,1,5,4,0.053826465,0.012285739,0.014723691,0.031345982,0.011724127,0.220755335,0.083627408,0.32284394,29,38.36
PR02323,NO,1 - 2,<20%,<0%,FIXED,0.097131365,0.008246124,0.218117171,0.006300918,0.27115139,8,2,7,0,2,1,8,0,2,2,0.044187448,0.030432709,0.016384292,0.02964106,0.011490459,0.147666724,0.17321214,0.346456534,32,43.09
PR02477,NO,1 - 2,<20%,<0%,FIXED,0.064555557,0.006983291,0.201371744,0.006867869,0.325524164,8,0,8,1,1,0,5,4,4,2,0.036313999,0.02336279,0.017291343,0.050584228,0.010881462,0.135402113,0.117776916,0.269126272,32,40.61
PR02493,NO,1 - 2,<20%,<0%,FIXED,0.124106082,0.008802358,0.265451487,0.008256698,0.33859829,4,2,3,2,3,1,5,2,2,2,0.055468551,0.034151689,0.015424786,0.033358656,0.006437487,0.181245931,0.056782134,0.248319596,32,39.95
PR02588,NO,1 - 2,<20%,<0%,OTHER,0.103005037,0.009938718,0.191357297,0.01042628,0.401109149,7,2,7,4,4,3,1,1,4,0,0.039541894,0.032332286,0.015630732,0.027926538,0.010231534,0.144529869,0.070090638,0.224750698,31,37.97
PR02699,NO,1 - 2,<20%,<0%,OTHER,0.084584004,0.004291032,0.246225631,0.006115063,0.506576071,5,0,6,0,8,3,0,0,1,1,0.037440039,0.033498089,0.016707407,0.045328879,0.007971317,0.169703261,0.138201562,0.331358079,36,47.93
PR02722,NO,1 - 2,<20%,<0%,OTHER,0.046553462,0.006079446,0.177978439,0.005760791,0.290017535,1,1,2,2,1,1,3,3,0,0,0.036366327,0.020865939,0.013899721,0.030115819,0.007025897,0.117505018,0,0.117505018,35,39.11
PR02789,YES,1 - 2,<20%,<0%,FIXED,0.180144063,0.010009023,0.261960088,0.004503848,0.319967656,3,3,6,0,2,2,0,0,0,0,0.032615785,0.028041606,0.015703092,0.044777417,0.013606996,0.18826187,0.075712336,0.278227952,31,39.63
PR02878,NO,1 - 2,<20%,<0%,OTHER,0.125790255,0.013532933,0.292342176,0.012094408,0.295350584,5,4,0,0,7,0,4,1,5,0,0.032505065,0.012911306,0.015651916,0.041397514,0.011475133,0.196203752,0.072318724,0.28271168,36,46.18
PR02951,YES,1 - 2,<20%,<0%,OTHER,0.182503623,0.008425409,0.180095767,0.006218835,0.397734168,1,1,3,2,8,1,0,0,1,0,0.059894378,0.035946083,0.015977476,0.030564655,0.014687558,0.152072357,0.05858553,0.219567126,26,31.71
PR03246,YES,1 - 2,<20%,<0%,OTHER,0.220738281,0.007621242,0.146161305,0.007198785,0.535585136,6,0,8,1,2,2,7,0,4,0,0.021460304,0.02965042,0.016791136,0.018042268,0.00746978,0.149893331,0.132338101,0.302068031,28,36.46
PR03527,YES,1 - 2,<20%,<0%,OTHER,0.151771128,0.008819826,0.306421358,0.010576849,0.387150555,3,3,8,0,0,0,8,1,8,3,0.055782957,0.020687731,0.014907995,0.032019466,0.00807658,0.210856805,0.122129886,0.358738609,32,43.48
PR03669,NO,1 - 2,<20%,<0%,FIXED,0.101076799,0.007428089,0.302503479,0.008586909,0.152032712,4,3,2,2,8,0,6,3,8,2,0.01350086,0.018165219,0.012690826,0.029139325,0.008911547,0.185590616,0.060006368,0.256733603,35,43.99
PR03672,NO,1 - 2,<20%,<0%,OTHER,0.013711894,0.009046507,0.266344141,0.008464681,0.391856,5,4,1,0,3,3,4,1,0,0,0.046357325,0.014055874,0.026680057,0.021286771,0.005711088,0.162453542,0.023269365,0.189503098,25,29.74
PR03678,YES,1 - 2,<20%,<0%,OTHER,0.189305732,0.012872943,0.265750901,0.007861915,0.426515478,6,1,1,1,4,0,1,1,7,4,0.051346988,0.023689999,0.013855332,0.032394148,0.00511079,0.199855212,0.044685301,0.253471103,26,32.59
PR03739,NO,1 - 2,<20%,<0%,FIXED,0.136293058,0.01012605,0.196512919,0.007049304,0.219769883,7,2,4,2,8,1,0,0,6,3,0.035036369,0.031312845,0.013168504,0.038681483,0.015279562,0.143066032,0.081263061,0.235955077,26,32.13
PR03832,NO,1 - 2,<20%,<0%,FIXED,0.059837367,0.007574779,0.217103038,0.008253173,0.280435752,6,4,6,3,0,0,6,0,8,2,0.049486012,0.028901119,0.014206547,0.039282304,0.007028833,0.1409398,0.098014868,0.252768864,28,35.08
PR04082,NO,1 - 2,<20%,<0%,FIXED,0.10868239,0.005995485,0.163200522,0.008374732,0.238507201,3,3,7,2,7,0,1,0,6,0,0.050407081,0.017187028,0.012525875,0.024539379,0.00852148,0.12124811,0.079599727,0.210499154,32,38.74
PR04158,NO,1 - 2,<20%,<0%,FIXED,0.088183288,0.007762086,0.269439349,0.007112781,0.422647234,4,2,5,0,5,1,6,4,0,0,0.05282412,0.016402666,0.022197189,0.040035531,0.011047848,0.17937371,0.095280392,0.291744899,34,43.92
PR04259,NO,1 - 2,<20%,<0%,OTHER,0.112717802,0.009109207,0.218912159,0.008594664,0.314497864,4,4,3,3,5,3,0,0,6,2,0.025960343,0.024716733,0.021893745,0.031986301,0.006740525,0.154754627,0.018088718,0.175642658,24,28.22
PR04581,YES,1 - 2,<20%,<0%,FIXED,0.175857389,0.004825717,0.183449787,0.007999652,0.197788939,3,3,7,0,1,1,8,1,7,0,0.056266157,0.033089057,0.012578826,0.0366102,0.005348137,0.142233359,0.158105398,0.322826619,33,43.65
PR04661,NO,1 - 2,<20%,<0%,OTHER,0.090364881,0.011049099,0.273095267,0.010254749,0.218122181,4,0,6,2,3,3,6,3,4,1,0.041283481,0.029418681,0.013541158,0.024701173,0.010035243,0.173968823,0.084743783,0.273455382,29,36.93
PR04688,YES,1 - 2,<20%,<0%,OTHER,0.175035018,0.005682459,0.229930177,0.008361385,0.540976997,0,0,2,2,8,0,3,3,4,1,0.023212488,0.020372128,0.013823713,0.02237369,0.006647639,0.182906372,0.042314194,0.232960102,34,41.92
PR04706,NO,1 - 2,<20%,<0%,FIXED,0.088275756,0.008545011,0.220858934,0.008089504,0.35419995,8,3,3,2,8,4,6,1,1,1,0.033011223,0.026235729,0.014615561,0.019008056,0.010732182,0.152402871,0.067300214,0.229959832,26,31.98
PR04819,NO,1 - 2,<20%,<0%,FIXED,0.058877635,0.007832147,0.249358399,0.010790305,0.19775562,2,2,1,1,7,1,1,1,3,3,0.07451945,0.030954422,0.0087215,0.013342053,0.006140483,0.154087304,0.01936173,0.176432431,36,42.35
PR04996,NO,1 - 2,<20%,<0%,FIXED,0.058731077,0.008091726,0.175931501,0.00945255,0.244839651,5,0,4,3,7,4,1,1,7,3,0.034339497,0.026457249,0.024498275,0.035450541,0.009358537,0.119107741,0.057172012,0.183089382,31,36.68
PR05060,NO,1 - 2,<20%,<0%,FIXED,0.091771823,0.008170846,0.318188204,0.008284867,0.153971939,0,0,0,0,4,0,5,1,1,1,0.049751069,0.022537719,0.020895647,0.033563245,0.005190888,0.191740751,0.057776154,0.260594948,25,31.51
PR05176,YES,1 - 2,<20%,<0%,FIXED,0.130647938,0.009547054,0.269117037,0.008098836,0.272674512,3,3,0,0,4,1,2,2,1,1,0.058112392,0.034517546,0.010408325,0.036403506,0.010451072,0.181235365,0.011553241,0.194882462,29,34.65
PR05389,YES,1 - 2,<20%,<0%,OTHER,0.118218955,0.010163178,0.289624442,0.006828153,0.331273108,4,4,5,2,5,3,6,4,4,0,0.03677872,0.022576938,0.021752601,0.028851303,0.008399925,0.191482698,0.060468291,0.263529621,26,32.85
PR05430,YES,1 - 2,<20%,<0%,FIXED,0.144414379,0.010860342,0.324042514,0.011231944,0.25860116,1,1,5,4,7,4,8,1,5,0,0.040838688,0.028445834,0.017301919,0.033575978,0.007399785,0.212708265,0.08160205,0.311667746,33,43.29
PR05454,NO,1 - 2,<20%,<0%,OTHER,0.055533024,0.006820921,0.406063367,0.006864425,0.300078614,8,4,3,3,5,4,1,1,0,0,0.049993348,0.023389356,0.016016075,0.027792544,0.006981528,0.234620708,0.023923553,0.264157222,25,31.6
PR05651,NO,1 - 2,<20%,<0%,FIXED,0.059309925,0.014096501,0.215459236,0.007905481,0.149831791,7,3,6,0,2,2,0,0,6,0,0.033018712,0.020921597,0.014007862,0.026495516,0.009128184,0.135264883,0.072208885,0.217241094,31,37.73
PR05781,NO,1 - 2,<20%,<0%,FIXED,0.096304712,0.004508431,0.253664254,0.011287658,0.178063294,3,3,4,3,8,3,5,2,6,4,0.040639827,0.032852435,0.014533516,0.042699708,0.007440722,0.161992593,0.068332126,0.241394017,26,32.28
PR05883,YES,1 - 2,<20%,<0%,OTHER,0.276121714,0.009376819,0.27512092,0.009412912,0.703363509,4,3,0,0,3,3,2,2,0,0,0.05702511,0.021181349,0.02062112,0.037152363,0.008400807,0.23547248,0.00513226,0.241813246,28,34.77
PR05915,NO,1 - 2,<20%,<0%,OTHER,0.064061313,0.006830506,0.395388958,0.00764069,0.354258998,3,0,5,2,2,1,6,3,3,1,0.023371248,0.025205172,0.046255237,0.031169795,0.00576265,0.234089189,0.076960304,0.329065068,28,37.21
PR05962,YES,1 - 2,<20%,<0%,FIXED,0.177545346,0.009772749,0.154167679,0.005160306,0.254714869,8,4,5,2,2,0,4,1,8,0,0.025888314,0.040382634,0.012457305,0.050202825,0.008735738,0.13084063,0.108068462,0.253048838,24,30.07
PR06106,YES,1 - 2,<20%,<0%,FIXED,0.125739441,0.007117566,0.261902102,0.010544056,0.399869656,8,2,7,4,4,0,5,0,4,1,0.024297687,0.024306683,0.012939693,0.03557822,0.013773231,0.18349972,0.103556119,0.306058357,36,47.02
PR06363,NO,1 - 2,<20%,<0%,OTHER,0.062359527,0.007121688,0.327243481,0.008970057,0.424710969,4,0,5,4,4,1,5,4,8,2,0.048573791,0.018485527,0.022162339,0.030480989,0.008492718,0.203950729,0.060068388,0.276270108,36,45.95
PR06427,YES,1 - 2,<20%,<0%,FIXED,0.157099297,0.004738711,0.209567416,0.005009673,0.216953829,4,2,1,1,4,1,3,3,1,1,0.046811291,0.029525777,0.019504299,0.023294796,0.005265145,0.150977708,0.030075804,0.185594289,33,39.12
PR06507,YES,1 - 2,<20%,<0%,FIXED,0.115222409,0.006951897,0.22598611,0.008288361,0.266897251,1,0,8,2,7,1,6,4,8,2,0.039785969,0.01909545,0.012029392,0.047040732,0.007522968,0.155612149,0.103819642,0.275587389,32,40.82
PR06572,YES,1 - 2,<20%,<0%,OTHER,0.163666461,0.009481161,0.236766037,0.008027811,0.278019884,0,0,8,4,6,1,7,3,3,3,0.052341074,0.023035179,0.025587992,0.044814144,0.008580738,0.171875559,0.124652423,0.317952686,33,43.49
PR06644,YES,1 - 2,<20%,<0%,OTHER,0.158448912,0.008554684,0.311164628,0.012810213,0.321284167,1,0,4,0,2,0,0,0,0,0,0.052725132,0.024867837,0.007985184,0.034585422,0.008882865,0.212307816,0.055416405,0.279489558,31,39.66
PR06774,YES,1 - 2,<20%,<0%,FIXED,0.217218801,0.009216345,0.156273221,0.007213484,0.313665622,6,4,1,1,0,0,5,3,6,1,0.044058759,0.030582132,0.017757722,0.031502468,0.012354275,0.143635297,0.02485556,0.172060993,36,42.19
PR06794,YES,1 - 2,<20%,<0%,OTHER,0.1027519,0.01083925,0.165001171,0.009869024,0.481800227,6,0,1,0,7,3,4,3,6,4,0.03321819,0.020541126,0.017361354,0.032314998,0.005975191,0.135327264,0.06017566,0.203646332,30,36.11
PR06872,NO,1 - 2,<20%,<0%,FIXED,0.078010535,0.005309342,0.317112368,0.011807736,0.332169801,5,1,2,1,8,0,0,0,2,2,0.052220313,0.020125212,0.011935075,0.016027964,0.004445331,0.198263451,0.06318348,0.273973906,27,34.4
PR07000,NO,1 - 2,<20%,<0%,OTHER,0.127262448,0.004155118,0.318594121,0.003735167,0.389154135,2,2,6,1,8,4,2,2,0,0,0.067460905,0.023969724,0.012662019,0.02630553,0.009339406,0.207321376,0.072671666,0.295059432,32,41.44
PR07059,YES,1 - 2,<20%,<0%,FIXED,0.120044967,0.008733585,0.225684104,0.00720237,0.225527149,7,4,2,1,2,2,4,1,1,1,0.046687595,0.039787691,0.017308438,0.030296909,0.011062343,0.154348663,0.048688257,0.210551888,27,32.68
PR07064,YES,1 - 2,<20%,<0%,FIXED,0.13008467,0.009976925,0.278267271,0.006950426,0.280563455,8,3,1,1,0,0,7,3,7,0,0.055964715,0.020594094,0.009541426,0.018531347,0.00941407,0.185647033,0.044622093,0.238553086,27,33.44
PR07212,YES,1 - 2,<20%,<0%,OTHER,0.318737916,0.008811032,0.335149451,0.010642739,0.486731092,3,2,5,3,4,3,6,1,1,1,0.035672499,0.021178759,0.012581404,0.029808457,0.012898963,0.263623542,0.056734984,0.335315204,33,44.07
PR07339,YES,1 - 2,<20%,<0%,FIXED,0.168195314,0.018849016,0.358982522,0.00773558,0.318609255,3,1,2,1,4,4,5,1,8,2,0.029650315,0.026379495,0.015289615,0.031471654,0.005285014,0.238583282,0.044604858,0.293830114,25,32.35
PR07445,NO,1 - 2,<20%,<0%,OTHER,0.079169753,0.007643601,0.198911143,0.010800327,0.492010548,1,1,0,0,5,1,5,4,7,2,0.030182912,0.03645956,0.009710062,0.027612865,0.009364767,0.147583293,0.023171134,0.174174099,36,42.27
PR07484,NO,1 - 2,<20%,<0%,OTHER,0.074239031,0.011115292,0.282792401,0.005817507,0.257155821,8,4,5,2,1,1,0,0,8,3,0.025933295,0.017012627,0.006740996,0.031181566,0.011328353,0.175345139,0.036267956,0.217972505,33,40.19
PR00071,YES,1 - 2,<20%,>80%,FIXED,0.173734082,0.009390243,0.317057073,0.318303653,0.221119917,1,1,4,4,0,0,4,1,6,2,0.062715489,0.0198893,0.012052028,0.036507729,0.006068506,0.366300248,0.023603819,0.398550152,28,39.16
PR00091,NO,1 - 2,<20%,>80%,OTHER,0.075411151,0.009507041,0.221177714,0.26971126,0.403925104,4,3,1,1,4,2,1,0,8,2,0.03182816,0.020410961,0.024445327,0.029715672,0.011251138,0.283575085,0.031622689,0.32416518,35,46.35
PR00108,NO,1 - 2,<20%,>80%,FIXED,0.095766234,0.010151626,0.282059744,0.313204415,0.194368491,3,3,6,4,4,4,1,0,5,0,0.035990014,0.018769595,0.030950279,0.036234101,0.006932504,0.329549239,0.026565832,0.364869821,28,38.22
PR00161,NO,1 - 2,<20%,>80%,FIXED,0.046685484,0.009838174,0.152389913,0.255015702,0.168666991,7,2,0,0,1,1,8,2,0,0,0.039207758,0.016200396,0.029541345,0.035174822,0.0049217,0.224424707,0.059853278,0.297710539,29,37.63
PR00317,NO,1 - 2,<20%,>80%,OTHER,0.092907754,0.010837133,0.155090264,0.184022599,0.522996833,0,0,5,2,5,4,5,4,6,4,0.039106462,0.025400807,0.017608627,0.035987732,0.009609138,0.217538964,0.049349108,0.277623425,26,33.22
PR00333,YES,1 - 2,<20%,>80%,OTHER,0.241934573,0.009486109,0.265692972,0.139873448,0.487842526,6,4,5,3,1,1,0,0,4,2,0.075638023,0.027438623,0.016317856,0.022031224,0.005813814,0.278408084,0.039123539,0.328423932,25,33.21
PR00406,NO,1 - 2,<20%,>80%,FIXED,0.073809278,0.008112326,0.18678926,0.196719027,0.301406157,3,0,2,0,7,2,0,0,4,3,0.038208386,0.027582947,0.015571579,0.016936818,0.008792777,0.224020005,0.064563832,0.303047427,36,46.91
PR00549,NO,1 - 2,<20%,>80%,FIXED,0.06503695,0.007630218,0.226155829,0.200232652,0.413328555,1,0,1,0,4,2,7,0,6,1,0.051292278,0.031890312,0.014313982,0.018160189,0.007928594,0.249157124,0.057758565,0.321306647,36,47.57
PR00568,NO,1 - 2,<20%,>80%,FIXED,0.143444122,0.007720109,0.255911448,0.134597156,0.200072005,7,4,3,2,7,1,2,2,6,0,0.041974649,0.023454338,0.021894862,0.036566369,0.008903405,0.236262759,0.07423363,0.328035032,26,34.53
PR00628,YES,1 - 2,<20%,>80%,OTHER,0.098765573,0.008276871,0.356787862,0.176880128,0.284863933,8,2,8,4,8,0,8,1,5,0,0.03450704,0.024655454,0.014283986,0.067754689,0.005785745,0.303313368,0.202175792,0.56681178,33,51.7
PR00655,YES,1 - 2,<20%,>80%,OTHER,0.177731215,0.009230112,0.336565658,0.259027926,0.195916163,2,2,8,2,7,1,1,1,2,1,0.035246709,0.038046233,0.017444387,0.038605391,0.006576896,0.345907876,0.14191175,0.536908019,33,50.72
PR00729,YES,1 - 2,<20%,>80%,OTHER,0.199760538,0.009829498,0.191990645,0.342182086,0.262896409,5,1,8,0,0,0,2,2,8,0,0.036986509,0.015068783,0.015620257,0.047325303,0.009323656,0.323132143,0.072784009,0.419435004,32,45.42
PR00797,YES,1 - 2,<20%,>80%,FIXED,0.150465928,0.006353478,0.251613156,0.245779869,0.158890248,0,0,8,0,5,1,8,4,3,1,0.046048805,0.032772974,0.012857197,0.029489648,0.006522274,0.288640254,0.161516194,0.496776523,35,52.39
PR00975,YES,1 - 2,<20%,>80%,OTHER,0.210122121,0.01083905,0.233429103,0.431691839,0.468323463,5,3,0,0,2,0,7,4,1,0,0.038756066,0.018293884,0.016256382,0.039749432,0.00877861,0.401252783,0.043469977,0.462165209,27,39.48
PR01084,YES,1 - 2,<20%,>80%,FIXED,0.145615064,0.006816499,0.484000154,0.11276072,0.202422288,8,1,6,2,0,0,4,1,3,1,0.025883835,0.017770963,0.011061965,0.03736687,0.004879512,0.339669514,0.071397802,0.435318973,32,45.93
PR01119,NO,1 - 2,<20%,>80%,FIXED,0.102071078,0.005317625,0.296975994,0.284198549,0.3859612,3,2,8,4,6,3,1,1,3,0,0.031959786,0.02582802,0.011686066,0.045773118,0.005415791,0.331894834,0.063475666,0.416437745,26,36.83
PR01123,YES,1 - 2,<20%,>80%,OTHER,0.148475779,0.015121376,0.224448926,0.201282822,0.5571558,0,0,5,1,7,2,5,0,7,1,0.04310759,0.034922571,0.016387973,0.027835174,0.007089777,0.274955233,0.123991259,0.433038537,32,45.86
PR01266,YES,1 - 2,<20%,>80%,OTHER,0.178133229,0.007674575,0.260326236,0.098338007,0.494479996,8,4,7,2,4,4,6,1,4,2,0.044339955,0.022172871,0.011473223,0.029823284,0.006997645,0.24198514,0.096654299,0.362028342,28,38.14
PR01459,NO,1 - 2,<20%,>80%,FIXED,0.054926093,0.0069996,0.227038322,0.208229122,0.241692134,7,0,3,3,5,0,1,0,2,2,0.035351807,0.030860486,0.020829507,0.033532679,0.006064801,0.242803427,0.067512763,0.32670852,31,41.13
PR01500,NO,1 - 2,<20%,>80%,FIXED,0.065206982,0.008116705,0.311049156,0.166364589,0.361813348,3,2,3,2,8,2,6,3,5,2,0.037298913,0.027129275,0.021280601,0.032297648,0.0064919,0.272273948,0.083549899,0.378572308,32,44.11
PR01567,YES,1 - 2,<20%,>80%,FIXED,0.226382424,0.009100058,0.134818673,0.174882014,0.22548185,1,0,6,0,3,2,7,2,3,3,0.028060626,0.012104608,0.018766094,0.045882688,0.007972244,0.214130939,0.08803404,0.32101579,29,38.31
PR01645,YES,1 - 2,<20%,>80%,FIXED,0.112534534,0.009308483,0.444070065,0.279659773,0.270412446,0,0,2,2,8,4,4,4,4,3,0.019503794,0.021665706,0.021834478,0.029134474,0.006819924,0.400684993,0.032792422,0.446616846,34,49.18
PR01727,YES,1 - 2,<20%,>80%,OTHER,0.130134178,0.008760792,0.229301092,0.157396373,0.610114015,8,4,1,1,1,1,8,3,1,1,0.041138876,0.015756821,0.011601292,0.033991285,0.009316597,0.252509507,0.04880128,0.313633574,36,47.29
PR01879,NO,1 - 2,<20%,>80%,OTHER,0.092755212,0.007690231,0.20428989,0.191042002,0.566551635,4,0,3,0,8,2,2,0,6,2,0.05438651,0.027585851,0.012361517,0.03031074,0.004773777,0.246851639,0.097723564,0.368698425,30,41.06
PR02089,NO,1 - 2,<20%,>80%,OTHER,0.079045063,0.010626102,0.386022784,0.135380473,0.458411312,8,3,1,0,2,1,2,2,6,3,0.043058675,0.022455145,0.020727772,0.035415448,0.007224477,0.302619038,0.038667635,0.352988235,27,36.53
PR02304,YES,1 - 2,<20%,>80%,FIXED,0.100847724,0.011163305,0.394406959,0.241725553,0.222255998,6,1,4,2,7,4,1,1,0,0,0.043537361,0.023979461,0.020970867,0.028631552,0.007704482,0.352697592,0.06445099,0.439880292,28,40.32
PR02306,NO,1 - 2,<20%,>80%,OTHER,0.066485243,0.006152144,0.21640165,0.197583451,0.40309924,7,2,2,2,4,4,7,4,8,3,0.040777042,0.029470868,0.010972302,0.019786858,0.01004246,0.242290204,0.033736645,0.284200907,28,35.96
PR02519,YES,1 - 2,<20%,>80%,OTHER,0.314971528,0.01221989,0.30838888,0.324674956,0.377492366,0,0,5,3,7,2,6,2,6,1,0.028473879,0.025309474,0.011677967,0.02163137,0.009825985,0.402066809,0.065126957,0.493379153,24,35.84
PR02537,NO,1 - 2,<20%,>80%,FIXED,0.068107624,0.005834874,0.200164419,0.26607779,0.279353354,2,2,1,1,0,0,1,1,8,3,0.0371352,0.023575987,0.020874221,0.023854823,0.009422098,0.262460759,0.003297734,0.26662402,32,40.53
PR02545,NO,1 - 2,<20%,>80%,OTHER,0.080446512,0.007391472,0.352366557,0.141391221,0.27374068,2,0,0,0,7,0,4,4,7,1,0.037583006,0.018381721,0.025541092,0.039405608,0.008362086,0.278872667,0.076428445,0.376614916,25,34.42
PR02626,NO,1 - 2,<20%,>80%,OTHER,0.090176066,0.007706739,0.361451214,0.183905441,0.364913195,7,4,6,2,3,1,3,3,2,2,0.035517852,0.038215434,0.031609519,0.016688685,0.009682942,0.311271222,0.101768645,0.444717518,34,49.12
PR02820,YES,1 - 2,<20%,>80%,FIXED,0.21328858,0.009259322,0.286278902,0.172336485,0.263519454,4,4,2,2,0,0,6,0,3,0,0.033251469,0.026495408,0.026030526,0.038978599,0.007070358,0.287919179,0.048259094,0.350072991,35,47.25
PR02828,YES,1 - 2,<20%,>80%,OTHER,0.142434772,0.010540479,0.301893525,0.28465681,0.419002261,2,1,7,2,6,2,4,1,2,0,0.047956258,0.032991244,0.018963335,0.045507923,0.014602358,0.345874379,0.13596118,0.528861047,33,50.45
PR02830,YES,1 - 2,<20%,>80%,FIXED,0.14768168,0.012171149,0.269098841,0.149548035,0.252461222,4,4,0,0,2,2,7,4,1,1,0.027836581,0.024707,0.013937569,0.028613553,0.009399534,0.25513418,0.017168132,0.276682489,31,39.58
PR03116,NO,1 - 2,<20%,>80%,OTHER,0.066012621,0.010439973,0.557653114,0.132357201,0.473130509,2,2,8,0,2,2,4,4,4,0,0.031413427,0.020094174,0.016856797,0.031181576,0.003905165,0.384996199,0.073432474,0.486699897,26,38.65
PR03161,NO,1 - 2,<20%,>80%,FIXED,0.09949919,0.007097352,0.425577246,0.204052346,0.229050246,6,2,2,2,6,3,1,1,7,2,0.043456248,0.022144033,0.02046591,0.052833194,0.00793016,0.348296352,0.041136965,0.403761172,33,46.32
PR03208,YES,1 - 2,<20%,>80%,FIXED,0.164603169,0.00910233,0.302724018,0.1680043,0.205170015,4,3,0,0,1,1,6,2,5,4,0.030728299,0.022149739,0.010655747,0.027964978,0.008660558,0.281273993,0.025743769,0.314258814,26,34.17
PR03251,YES,1 - 2,<20%,>80%,OTHER,0.179549969,0.004921965,0.190056277,0.25355948,0.381963964,2,2,2,0,3,3,3,2,4,3,0.04601687,0.029959368,0.014159668,0.031754649,0.01001453,0.27829266,0.034015378,0.321774268,24,31.72
PR03436,YES,1 - 2,<20%,>80%,FIXED,0.126529013,0.005574196,0.295890754,0.159460984,0.199970427,7,3,0,0,5,2,6,1,0,0,0.055707434,0.026190833,0.021586513,0.031383115,0.006834856,0.264652451,0.075398821,0.360005755,35,47.6
PR03493,NO,1 - 2,<20%,>80%,OTHER,0.084549059,0.005884923,0.258822941,0.199749801,0.347941272,0,0,5,4,6,3,7,1,2,2,0.048791281,0.039607207,0.011283684,0.029165834,0.008387474,0.265358723,0.065347133,0.348046288,29,39.09
