P_ID,COUNTRY,LOB,SITE,PR_SIZE,MC_SIZE,COUNTRY_RMEAN,LOB_RMEAN,SITE_RMEAN,PSIZE_RMEAN,CSIZE_RMEAN,SOC,SOC_MIT,PROC,PROC_MIT,ENG,ENG_MIT,WEA,WEA_MIT,MGM,MGM_MIT,SOC_EMEAN,PROC_EMEAN,ENG_EMEAN,WEA_EMEAN,MGM_EMEAN,DEV_RAN,DEV_EVE,DEV_TOT,DUR_BL,DUR_AC
PR00034,Chile,O&G - Upstream,Fair >50% of activity duration,<2MM,Large,0.025852581,0.057742148,0.072505126,0.314794229,0.235305039,6,1,1,1,6,3,0,0,8,4,0.038280357,0.017113824,0.021877065,0.026649796,0.01568252,0.17985158,0.210386751,0.42807672,18,25.71
PR00035,Peru,Mining,Fair >80% of activity duration,<200MM,Small,0.046400563,0.063722986,0.108415617,0.129400958,0.301464093,4,3,1,0,5,3,7,4,6,2,0.044116975,0.032345743,0.012073008,0.03435323,0.010847351,0.157265643,0.155089422,0.336745302,17,22.72
PR00036,Peru,O&G - Upstream,Fair >80% of activity duration,<200MM,Large,0.047537966,0.032953099,0.052527664,0.202739252,0.178644818,8,1,1,1,7,3,6,0,3,3,0.065714769,0.036104175,0.01806269,0.029880671,0.012684313,0.131093951,0.419697824,0.605811621,21,33.72
PR00037,Peru,O&G - Upstream,Fair >50% of activity duration,<20MM,Large,0.016385785,0.02102264,0.143569367,0.292868553,0.180345003,6,2,6,0,2,2,1,1,8,0,0.03890365,0.026948787,0.02412822,0.043581669,0.002705963,0.186504892,0.171608914,0.390119707,9,12.51
PR00038,Peru,O&G - Upstream,Fair >80% of activity duration,<2MM,Large,0.022769721,0.052280417,0.033711049,0.473305425,0.193015994,5,4,8,2,5,3,4,2,2,1,0.037233088,0.03034451,0.019142679,0.029021451,0.004988905,0.202385697,0.14502065,0.376756452,15,20.65
PR00039,Chile,Renewables - Solar,Fair >50% of activity duration,<20MM,Small,0.013968305,0.051123454,0.092170236,0.282232222,0.169453244,7,1,0,0,8,4,7,1,7,3,0.063569336,0.015958746,0.004837749,0.021655373,0.005672374,0.161476659,0.339173944,0.555419279,21,32.66
PR00040,Chile,Renewables - Solar,Fair >80% of activity duration,<200MM,Medium,0.024859451,0.036535122,0.133301138,0.129305243,0.215055246,4,0,1,1,5,2,4,4,4,4,0.025289728,0.029021736,0.036075259,0.027611973,0.01957862,0.143164696,0.114808236,0.274409419,21,26.76
PR00041,Chile,Mining,Harsh >50% of activity duration,<200MM,Medium,0.030051725,0.026733086,0.164101233,0.124687918,0.183917711,5,4,8,1,5,3,4,3,5,4,0.022169723,0.051323884,0.015197569,0.02571824,0.008060766,0.148679996,0.177734629,0.352840209,19,25.7
PR00042,Chile,O&G - Upstream,Harsh >50% of activity duration,<20MM,Medium,0.020395233,0.031228187,0.167812916,0.118995036,0.11713043,2,2,2,2,1,0,7,0,8,3,0.040688184,0.032743619,0.022426437,0.023343964,0.005934737,0.132909981,0.138931553,0.290306925,14,18.06
PR00043,Chile,Renewables - Solar,Fair >80% of activity duration,<200MM,Medium,0.013259551,0.044004477,0.06427646,0.205891181,0.251389008,0,0,3,0,1,1,3,3,0,0,0.13083598,0.049209923,0.014028195,0.022617415,0.017713113,0.143270852,0.051670419,0.202344135,14,16.83
PR00044,Chile,O&G - Downstream,Fair >80% of activity duration,<2MM,Medium,0.020816493,0.110372359,0.121440099,0.332877763,0.226257578,4,4,6,4,5,4,7,4,1,1,0.058410212,0.008318052,0.004216126,0.021799924,0.017895457,0.204413625,0.047170562,0.261226493,12,15.13
PR00045,Chile,Renewables - Solar,Fair >50% of activity duration,<2MM,Small,0.017891276,0.022725026,0.156789932,0.323947712,0.207806658,8,1,3,3,2,2,6,2,2,2,0.048819684,0.031517885,0.027742078,0.048295862,0.010438112,0.207070689,0.320952741,0.594483335,18,28.7
PR00046,Chile,Renewables - Wind,Fair >80% of activity duration,<200MM,Small,0.037005184,0.081872617,0.013922797,0.223045265,0.21096363,4,3,5,4,2,2,2,0,0,0,0.034418131,0.042059001,0.016448076,0.016459244,0.002478103,0.128020351,0.055122622,0.190199791,15,17.85
PR00047,Chile,Renewables - Solar,Fair >80% of activity duration,<2MM,Large,0.035017662,0.029803505,0.099248746,0.154111006,0.183059377,0,0,8,2,5,3,1,1,6,0,0.045221228,0.007788858,0.008031798,0.028516375,0.00727323,0.132789266,0.068027778,0.209850403,11,13.31
PR00048,Chile,O&G - Upstream,Harsh >50% of activity duration,<200MM,Small,0.017270237,0.024159651,0.138811484,0.152591264,0.277738444,4,3,8,1,5,0,2,2,4,4,0.033378168,0.054809724,0.010908518,0.049019884,0.014504206,0.162375203,0.181582019,0.373441639,23,31.59
PR00049,Argentina,O&G - Upstream,Fair >50% of activity duration,<20MM,Medium,0.019608715,0.048930169,0.022878052,0.365842134,0.229981037,0,0,6,0,4,4,3,3,3,3,0.031521476,0.016544358,0.014716047,0.027123989,0.005845441,0.172248756,0.034743151,0.212976372,10,12.13
PR00050,Chile,O&G - Upstream,Fair >50% of activity duration,<20MM,Small,0.0318698,0.052925923,0.146921423,0.183987565,0.255827993,0,0,2,0,3,0,1,1,1,1,0.039916092,0.01945155,0.01273825,0.047651628,0.01150254,0.175744183,0.032723461,0.214218602,22,26.71
PR00051,Argentina,Renewables - Solar,Harsh >50% of activity duration,<200MM,Large,0.020756228,0.045095629,0.193673734,0.281513956,0.208672011,1,0,0,0,5,4,6,4,3,3,0.033080209,0.040081131,0.018058052,0.033024217,0.004753703,0.211101921,0.068506212,0.294069926,22,28.47
PR00052,Argentina,Mining,Fair >80% of activity duration,<20MM,Large,0.028063614,0.059609965,0.035655192,0.238083231,0.128185217,6,4,7,0,4,4,1,1,2,2,0.038231842,0.011930739,0.014870317,0.055151611,0.006203509,0.121320491,0.075108522,0.205541216,14,16.88
PR00053,Peru,Renewables - Wind,Fair >50% of activity duration,<20MM,Large,0.061469816,0.062765716,0.181314413,0.123412809,0.122109175,2,0,0,0,8,3,3,0,4,1,0.031037264,0.032869863,0.017081452,0.047625689,0.008756666,0.152477182,0.191944584,0.373688935,7,9.62
PR00054,Chile,Mining,Fair >50% of activity duration,<2MM,Small,0.02955688,0.035739496,0.144521547,0.13088217,0.26068098,8,4,3,0,0,0,4,2,0,0,0.041513469,0.023374746,0.02444333,0.044952753,0.009303226,0.158385661,0.178119112,0.364716286,23,31.39
PR00055,Peru,Renewables - Wind,Harsh >50% of activity duration,<20MM,Medium,0.021785948,0.051967726,0.070938507,0.131373318,0.16401473,7,0,3,0,3,0,0,0,1,1,0.099924734,0.017379808,0.017494001,0.037835732,0.008643317,0.108635218,0.464173684,0.623234511,21,34.09
PR00056,Argentina,Renewables - Wind,Harsh >50% of activity duration,<20MM,Small,0.040612389,0.142001393,0.108043402,0.196518584,0.316924133,5,2,3,1,0,0,8,0,8,0,0.019150986,0.015904948,0.007371711,0.047224473,0.005133513,0.18281093,0.313350811,0.553445694,12,18.64
PR00057,Argentina,Renewables - Wind,Fair >80% of activity duration,<2MM,Small,0.023099473,0.057819446,0.143073793,0.304356723,0.095744682,0,0,7,3,1,1,6,2,1,1,0.027632297,0.008509377,0.009069642,0.047232807,0.006255827,0.176351311,0.125271865,0.323715033,6,7.94
PR00058,Argentina,Renewables - Wind,Harsh >50% of activity duration,<2MM,Small,0.06416464,0.044510997,0.116589641,0.085068657,0.190000735,5,0,6,4,8,0,8,3,4,4,0.030091132,0.021786101,0.015863129,0.04804385,0.013973307,0.128423311,0.313107734,0.481741377,23,34.08
PR00059,Argentina,O&G - Downstream,Fair >80% of activity duration,<200MM,Large,0.040036419,0.051086469,0.090405426,0.201248429,0.060239171,3,2,4,2,7,2,7,1,0,0,0.093311145,0.017120452,0.018458775,0.017386187,0.007293256,0.121147961,0.176708213,0.319264014,13,17.15
PR00060,Argentina,Renewables - Wind,Harsh >50% of activity duration,<2MM,Small,0.023662702,0.046824082,0.162500508,0.27590698,0.486670193,4,0,0,0,6,1,8,1,2,2,0.049762334,0.030135669,0.010849271,0.033253166,0.011042346,0.253363215,0.286216077,0.612095918,15,24.18
PR00061,Argentina,O&G - Upstream,Fair >80% of activity duration,<2MM,Medium,0.029572477,0.025682536,0.069725662,0.400247027,0.135983625,0,0,7,4,1,0,2,2,2,2,0.052290077,0.020545007,0.024622017,0.055214251,0.011494629,0.183838344,0.033883266,0.223950653,22,26.93
PR00062,Argentina,Renewables - Solar,Harsh >50% of activity duration,<2MM,Medium,0.048420283,0.01767552,0.213489639,0.332925123,0.214400887,2,1,2,0,5,0,1,1,2,0,0.030957626,0.011963958,0.016978998,0.038475176,0.007435816,0.241142417,0.084268472,0.345731592,21,28.26
PR00063,Argentina,O&G - Downstream,Fair >80% of activity duration,<200MM,Large,0.050358588,0.056623001,0.095644958,0.198507704,0.148313204,7,2,3,0,7,4,2,2,8,0,0.034186332,0.054199942,0.010953429,0.034869583,0.006585112,0.142893732,0.228579973,0.404136351,23,32.3
PR00064,Peru,Renewables - Solar,Harsh >50% of activity duration,<200MM,Small,0.048410564,0.020049108,0.17139184,0.089402336,0.155538211,4,3,3,3,7,0,3,3,1,0,0.05195145,0.015259354,0.011089929,0.005605436,0.006955727,0.139590175,0.076941349,0.22727178,13,15.95
PR00065,Chile,O&G - Downstream,Fair >80% of activity duration,<200MM,Medium,0.024817739,0.067777684,0.144623439,0.079746647,0.182268373,7,1,2,0,8,2,5,1,7,3,0.028497039,0.030345609,0.038403714,0.079708225,0.009728333,0.127820363,0.46925548,0.657056249,18,29.83
PR00066,Chile,O&G - Upstream,Fair >80% of activity duration,<200MM,Large,0.010745971,0.029193334,0.035066327,0.206752761,0.151169139,5,4,0,0,6,4,5,4,6,4,0.034781937,0.037161818,0.019876657,0.034026464,0.005687448,0.110432346,0.072536593,0.190979326,14,16.67
PR00067,Peru,Renewables - Wind,Harsh >50% of activity duration,<200MM,Medium,0.024841403,0.080000478,0.087064806,0.165600102,0.163644048,3,1,0,0,6,1,5,4,8,4,0.037981036,0.022062463,0.025516682,0.05109484,0.008015213,0.127445137,0.172086706,0.321463458,7,9.25
PR00068,Chile,O&G - Upstream,Fair >50% of activity duration,<20MM,Medium,0.044034587,0.022467158,0.166395958,0.158300008,0.154570504,0,0,8,1,8,3,7,1,4,1,0.046748038,0.02314666,0.02117027,0.055956198,0.006591365,0.157094491,0.330851399,0.539920823,6,9.24
PR00069,Peru,Mining,Harsh >50% of activity duration,<20MM,Medium,0.044405842,0.008195614,0.448635976,0.322837678,0.483562912,1,1,6,4,5,0,6,4,4,4,0.034423908,0.012072345,0.022900072,0.036543667,0.009469982,0.384529517,0.109553221,0.536209185,19,29.19
PR00070,Argentina,Renewables - Solar,Fair >80% of activity duration,<2MM,Medium,0.036000587,0.023588929,0.06223527,0.223300707,0.372134231,0,0,2,1,6,1,0,0,5,3,0.03795454,0.022121715,0.02493741,0.04424471,0.00582192,0.176490759,0.081729967,0.27264531,10,12.73
PR00071,Chile,O&G - Upstream,Harsh >50% of activity duration,<2MM,Small,0.013092969,0.027018805,0.152064208,0.174829788,0.209858516,6,0,6,2,2,2,0,0,4,0,0.056541151,0.021674101,0.016177828,0.037689373,0.011215398,0.159870505,0.278753477,0.483188442,24,35.6
PR00072,Chile,Mining,Harsh >50% of activity duration,<200MM,Large,0.050839736,0.061436764,0.110229595,0.363008892,0.159018522,0,0,5,0,4,2,3,2,3,3,0.029204918,0.006972712,0.012657354,0.03615885,0.010857898,0.200579982,0.046554911,0.256472876,9,11.31
PR00073,Chile,Renewables - Wind,Fair >50% of activity duration,<200MM,Small,0.012324508,0.064680078,0.350441139,0.167356431,0.408849875,8,0,2,2,3,2,8,0,1,1,0.06706239,0.015310345,0.008407971,0.015312114,0.01328531,0.278468491,0.399601604,0.78934655,7,12.53
PR00074,Peru,O&G - Upstream,Fair >80% of activity duration,<2MM,Large,0.040090993,0.027994181,0.080403535,0.318801891,0.116889317,8,4,0,0,0,0,1,0,3,3,0.04537149,0.018275392,0.011976236,0.027123639,0.003962563,0.162602302,0.12516576,0.308120303,24,31.39
PR00075,Peru,Mining,Fair >80% of activity duration,<200MM,Large,0.059207745,0.076353271,0.088751601,0.313457109,0.143116334,3,1,4,3,0,0,0,0,3,1,0.105174112,0.042590641,0.007148484,0.029259288,0.007059254,0.17678064,0.155234166,0.359457201,11,14.95
PR00076,Chile,Mining,Harsh >50% of activity duration,<200MM,Large,0.020062091,0.052471721,0.21788244,0.195037884,0.156040554,6,3,5,2,2,2,6,1,1,0,0.013011224,0.021483945,0.01448609,0.033890352,0.010166503,0.184511561,0.157815906,0.371446326,22,30.17
PR00077,Chile,Renewables - Solar,Fair >50% of activity duration,<20MM,Small,0.017750439,0.013903716,0.116904497,0.08708493,0.172516301,0,0,2,2,0,0,5,4,0,0,0.031089184,0.021184072,0.008361628,0.018054359,0.005677568,0.112523333,0.010832615,0.124574871,10,11.25
PR00078,Argentina,Renewables - Solar,Harsh >50% of activity duration,<200MM,Small,0.025207453,0.021696953,0.260632569,0.192113902,0.368473595,6,2,4,4,7,3,2,2,1,1,0.049516468,0.019151114,0.015916395,0.061600444,0.013109006,0.242968628,0.150672312,0.430249586,9,12.87
PR00079,Peru,Renewables - Wind,Fair >80% of activity duration,<20MM,Large,0.045632053,0.031519548,0.127075469,0.250302783,0.060675454,2,1,1,1,4,0,2,2,7,3,0.028497026,0.02965263,0.014826924,0.039441657,0.007784366,0.151040104,0.077889528,0.240694075,8,9.93
PR00080,Chile,Renewables - Wind,Fair >80% of activity duration,<20MM,Medium,0.03256217,0.042093587,0.060423484,0.138042628,0.209306921,7,2,5,4,3,2,4,0,3,0,0.039983732,0.018427665,0.023533272,0.033118187,0.010892639,0.117688788,0.250329077,0.397478791,7,9.78
PR00081,Argentina,Renewables - Solar,Fair >80% of activity duration,<200MM,Medium,0.017158124,0.043556947,0.098599663,0.111184684,0.184464359,8,2,7,0,1,1,2,2,6,0,0.066003544,0.038131731,0.023336266,0.043347842,0.019933135,0.116155521,0.45063431,0.619133494,24,38.86
PR00082,Peru,Mining,Fair >80% of activity duration,<20MM,Large,0.034610264,0.044509548,0.076372611,0.241740414,0.159834037,6,2,0,0,6,4,2,2,5,0,0.025307381,0.034979833,0.022950939,0.038293111,0.008427921,0.145916019,0.125828259,0.290104637,17,21.93
PR00083,Chile,O&G - Upstream,Fair >80% of activity duration,<200MM,Small,0.027670028,0.042171092,0.050735164,0.28444054,0.727088707,5,0,6,3,8,1,4,4,8,2,0.045843908,0.027405617,0.015739184,0.018397519,0.012002881,0.26007003,0.293412049,0.62978976,16,26.08
PR00084,Argentina,Renewables - Solar,Harsh >50% of activity duration,<20MM,Large,0.027855477,0.012524665,0.21195092,0.149576015,0.188538064,3,2,4,4,1,1,0,0,6,3,0.023494216,0.030523078,0.021701891,0.026363545,0.004698986,0.174950888,0.028193488,0.208076852,24,28.99
PR00085,Peru,Renewables - Wind,Fair >50% of activity duration,<2MM,Small,0.052986885,0.037829133,0.076592079,0.403538069,0.297411259,0,0,7,3,0,0,2,2,2,2,0.079516042,0.028499883,0.026107172,0.059350447,0.004287725,0.226318682,0.039899837,0.275248597,15,19.13
PR00086,Chile,O&G - Upstream,Harsh >50% of activity duration,<2MM,Small,0.010895989,0.063207343,0.103314738,0.269655052,0.390565063,3,3,5,0,2,2,8,4,0,0,0.042243129,0.010539384,0.026038349,0.030712196,0.010223844,0.206219788,0.092153193,0.317376792,23,30.3
PR00087,Chile,Renewables - Wind,Fair >80% of activity duration,<2MM,Small,0.026245591,0.036337604,0.114145123,0.212440492,0.385330034,3,3,3,3,0,0,8,2,6,1,0.025374628,0.026985889,0.030491331,0.028956292,0.008497512,0.194834482,0.14673021,0.370152796,18,24.66
PR00088,Chile,Renewables - Solar,Harsh >50% of activity duration,<20MM,Medium,0.043808992,0.049443625,0.239121665,0.228990972,0.16593132,7,2,1,0,8,4,6,4,1,1,0.049348373,0.034559091,0.04143041,0.0240937,0.007843618,0.210956651,0.271914059,0.54023279,17,26.18
PR00089,Argentina,Renewables - Solar,Fair >50% of activity duration,<20MM,Medium,0.025219421,0.023673469,0.087018348,0.152660556,0.19907309,3,0,3,2,8,4,5,4,5,3,0.052560623,0.026867518,0.01762043,0.025204273,0.011685963,0.127908652,0.177748103,0.328392276,16,21.25
PR00090,Peru,O&G - Downstream,Harsh >50% of activity duration,<20MM,Small,0.034283372,0.051231271,0.148274015,0.168374301,0.207968573,2,1,3,3,2,1,6,0,1,1,0.041812564,0.034729804,0.015783182,0.036010012,0.004224967,0.162548017,0.162615173,0.351595965,12,16.22
PR00091,Peru,Mining,Fair >50% of activity duration,<200MM,Large,0.022273568,0.051462198,0.201392635,0.173160533,0.137746846,7,3,8,0,1,0,3,1,6,0,0.049458986,0.025393731,0.024113123,0.012302012,0.01159051,0.168196085,0.286166047,0.502494141,8,12.02
PR00092,Argentina,Mining,Fair >80% of activity duration,<200MM,Small,0.02458003,0.025493231,0.070813817,0.171740551,0.106843185,8,1,3,2,6,3,2,0,5,0,0.023733952,0.027227431,0.009614187,0.04994013,0.001460384,0.108635998,0.190863556,0.320234207,8,10.56
PR00093,Peru,O&G - Upstream,Fair >50% of activity duration,<2MM,Small,0.05095228,0.017302295,0.039881965,0.218149571,0.18275113,5,1,7,0,0,0,1,1,0,0,0.052939647,0.030738543,0.011382755,0.037068519,0.010267081,0.131551068,0.202364585,0.36053693,17,23.13
PR00094,Argentina,O&G - Downstream,Harsh >50% of activity duration,<20MM,Small,0.032859749,0.112463517,0.163173479,0.091429926,0.323459479,6,0,0,0,2,1,8,4,2,0,0.061488982,0.044402393,0.011135186,0.018545301,0.004710642,0.171228378,0.280857934,0.50017716,21,31.5
PR00095,Argentina,Mining,Harsh >50% of activity duration,<20MM,Small,0.030899741,0.033661887,0.237665067,0.163657476,0.341160741,0,0,6,1,6,3,1,1,1,1,0.047149425,0.027839,0.009758366,0.024322686,0.003055564,0.221803447,0.063355799,0.299211781,11,14.29
